"X5uM_10h" "X5uM_10h.1" "X5uM_10h.2" "X5uM_10h.3" "X5uM_10h.4" "X5uM_10h.5" "X10uM_10h" "X10uM_10h.1" "X10uM_10h.2" "X10uM_10h.3" "X10uM_10h.4" "X10uM_10h.5" "UT_24h" "UT_24h.1" "UT_24h.2" "UT_24h.3" "UT_24h.4" "UT_24h.5" "Veh_24h" "Veh_24h.1" "Veh_24h.2" "Veh_24h.3" "Veh_24h.4" "Veh_24h.5" "X5uM_24h" "X5uM_24h.1" "X5uM_24h.2" "X5uM_24h.3" "X5uM_24h.4" "X5uM_24h.5" "X10uM_24h" "X10uM_24h.1" "X10uM_24h.2" "X10uM_24h.3" "X10uM_24h.4" "X10uM_24h.5" "UT_48h" "UT_48h.1" "UT_48h.2" "UT_48h.3" "UT_48h.4" "UT_48h.5" "Veh_48h" "Veh_48h.1" "Veh_48h.2" "Veh_48h.3" "Veh_48h.4" "Veh_48h.5" "X5uM_48h" "X5uM_48h.1" "X5uM_48h.2" "X5uM_48h.3" "X5uM_48h.4" "X5uM_48h.5"
"dimethylarginine (SDMA + ADMA)" 7.52490793733574 7.49643454688094 7.48293977990008 7.47788794696847 7.50198292922578 7.48942007041837 7.53796640291732 7.50505100218732 7.51446752694286 7.53036498049396 7.45754056151813 7.49120061075922 7.50084291050474 7.50692667507155 7.54527138159216 7.50909497070934 7.5094164705823 7.50425843443155 7.53243377428026 7.51099119276419 7.52055710110388 7.51482858529378 7.52311383473048 7.50874146838367 7.60765760382448 7.5628831036801 7.54724269495274 7.5280547603239 7.52338855954265 7.56559717732829 7.4947617640741 7.53085533362779 7.52396236411973 7.49967737960165 7.55828861353746 7.52984627701532 7.58183114656457 7.55552248338856 7.54361813046824 7.58217158197889 7.56989330073829 7.55645843274446 7.55096575814556 7.55106130131027 7.59874508396744 7.59630017861188 7.61873973782841 7.5702418180692 7.56950794662179 7.53986474390048 7.608017118914 7.53282253622661 7.52989838036944 7.5707578857991
"dimethylglycine" 6.41945312930908 6.52289537844047 6.81776158402832 6.87642702543207 6.89014599035042 6.70679013028292 6.83069841521016 6.60376774950792 6.84486463708569 6.85814940764076 6.83916343133197 6.71149307415235 6.54306416107562 6.85397956047895 6.59192866107771 6.7730228341688 6.62825034245388 6.82932809264106 6.83597793496685 6.69969839988185 6.62101053251856 6.70313964954471 6.65013483974632 6.52411559023899 6.88972839029669 6.71949221134173 6.83665458553725 6.87580807067964 6.83776029142033 6.86036280557543 6.80995861098347 6.48765511885507 6.85613279132622 6.81576902154957 6.8753780091109 6.64287942441427 6.5919541105281 6.82729248920629 6.79174081099459 6.86689734534852 6.88413810261337 6.82302724975797 6.72800531372954 6.71192923600185 6.90530568728333 6.82999892377945 6.85803446046521 6.82571769178269 6.77425368158552 6.36108970984138 6.62540310819045 6.65585807529119 6.8285908163109 6.64070270183397
"docosahexaenoate (DHA; 22:6n3)" 6.85610466464208 6.84893054209724 6.92147250024045 6.83131846534721 6.85399323715092 6.8609344671684 6.86232909339563 6.87483803657461 6.78379063373602 6.94703561593185 6.96325378898143 6.75332025804249 6.67524348207216 6.68901087886547 6.69632047275488 6.71386595731271 6.70294500843173 6.77990349096506 6.8151534067017 6.76576396987397 6.75096389511538 6.66072407221866 6.60694139425217 6.73279537688719 6.78131001247665 6.76843466765783 6.79789829876704 6.72287995303816 6.73707466721033 6.83246088219003 6.69014165686114 6.74117839659557 6.69685715515945 6.70182554976476 6.73446506190261 6.63529500887836 6.35614044224949 6.37768900475357 6.29328673994814 6.4645612284247 6.44216671337745 6.41010714422685 6.60985106863372 6.54848265551041 6.37525143296591 6.39777911619681 6.44787495580052 6.51844865919515 6.53278570819751 6.42897728545785 6.46911582401224 6.53329061163492 6.49631026781868 6.6593115683661
"docosapentaenoate (n3 DPA; 22:5n3)" 6.51752565172963 6.52748992466407 6.69230022758892 6.47540501062057 6.619534708584 6.5429610450329 6.50695505836185 6.62840098794148 6.40031068079541 6.56314574232216 6.61543479695217 6.49060564391543 6.25480224745644 6.31489502813164 6.21647600189353 6.22675478024976 6.30657963031141 6.35459722569264 6.34292202969893 6.32348991701194 6.32452300016208 6.22677126951334 6.39614039067054 6.37420486311812 6.37277138657073 6.36178598981974 6.44032758804711 6.35443269377068 6.3543908308965 6.45372919619625 6.292686607102 6.38534418806807 6.2607306808426 6.27529937383913 6.36719876373244 6.213898759597 5.90309650136031 6.15168450012728 5.74843379914826 5.75848874099483 6.24725670305585 6.09237988102956 6.06875675063923 6.13142039606303 6.28223136662841 5.85937130014442 6.09836333370441 6.10699582325191 5.86679578630202 6.06133861265654 6.14501450526835 6.17041017178044 6.00902063771433 6.28324015174746
"docosapentaenoate (n6 DPA; 22:5n6)" 5.92786290007157 5.91975412348978 NA 5.97078745692485 NA 5.94370270970518 5.89390982956852 NA 5.84122427995136 5.83073811211959 5.94824762852787 NA 5.84563561190921 5.70792598147101 5.94145030908697 5.77844574693508 5.72417588841989 5.72146353542714 5.9247536487304 5.65212445061541 5.45885380962046 5.72642970098284 NA 5.80905510133104 5.72089656426795 5.79964307148799 5.82642469010876 5.8199951041639 5.84429260797547 5.78408854361423 5.77200026856969 5.90305687077513 5.75477553858383 5.75419615306145 5.63994942349106 5.76975015700645 5.23156133309523 NA 5.59017394745943 NA NA NA 5.7499626769999 5.43051525732077 NA 5.55003624230731 NA 5.70064488442564 NA 5.74890015110847 5.62682572558805 5.77252046833517 NA 5.54665615743222
"erythritol" 6.8705321846479 6.9149728241691 6.87110809684466 6.92771278676611 6.86610868027058 6.86591711515751 6.88911998930786 6.90066393168022 6.90797895873742 6.88080576348075 6.91086394772387 6.90108544188713 6.85783562456983 6.87077050107964 6.91122415993602 6.89429872379587 6.9362766756481 6.89443060382707 6.86406409736563 6.88916433165057 6.92493927384784 6.83547736616752 6.90071682705623 6.90912012547484 6.94678066199764 6.87739951073919 6.91170357058224 6.89236611888583 6.88126896266072 6.93940457375202 6.83077421455858 6.91200448269971 6.86784063219791 6.82695293930835 6.90345518363554 6.88942900217825 6.87627703228166 6.88186314425565 6.89552403532045 6.90661131822716 6.88673143808014 6.85820497360069 6.92830816508504 6.90143156541628 6.91095640119669 6.89648928986598 6.8895027763252 6.90570658455888 6.89208630647306 6.85865982934684 6.93640299331928 6.94144215863062 6.8694506897908 6.89661472077283
"erythronate*" 8.27759502329951 8.28996233874748 8.24238378160051 8.2829855990961 8.25541554779721 8.21310212296122 8.24969888501225 8.31040439450409 8.26776414317746 8.26071454548305 8.29132049808395 8.26907876900832 8.274161064879 8.27511357535158 8.30441872537745 8.30268085587 8.32406613513019 8.23156390161094 8.28772793837227 8.31867205628332 8.2604264288921 8.25076074585264 8.30933518983493 8.29135538622581 8.29172282046784 8.35243327875428 8.28814065179886 8.26255318202369 8.2880229936059 8.30742551816779 8.20959384524036 8.31065406478992 8.23080454977234 8.27026600201553 8.3135447951768 8.27405992792034 8.27943374925507 8.27869387449753 8.27649842123728 8.32123364390813 8.27995366621505 8.25577749854193 8.31085461482095 8.30759549921392 8.29635642436842 8.33705991818551 8.34691276732254 8.26586411769443 8.28070112087644 8.3130791087328 8.29994178544101 8.31848973637864 8.27078482366556 8.24127952660019
"ethylmalonate" 6.15562597648586 6.15643647454932 6.27434538702137 6.216568329205 6.0603461082527 6.33332795307956 6.12249996142693 6.20752369300792 6.11102916896224 6.23990806604412 6.23643396571488 6.28884792441039 6.19213266253214 6.32594502494054 6.3421440507729 6.22082329982398 6.13647704037894 6.2024166552831 6.23142167266839 6.13121208479454 6.07875832689785 6.25919403884979 6.12057755031145 6.1331536204966 6.27473913746945 6.4262683463779 6.11167812144676 6.20765321422969 6.06760864617289 6.30839343647976 6.11737239825075 6.22894340050456 6.34195872502625 6.06607720658516 6.35885180159855 6.32142691551881 6.13451911529778 6.08073901376975 6.3307424139545 6.23768018771438 6.2972697108376 6.10654580580068 6.11791298045939 6.22547908868816 6.29642209279966 6.2777235596437 6.30081648745218 6.30579532680791 6.19007833252897 6.12756056833342 6.112997230873 6.19466638770864 6.25905390019126 6.20431075888583
"folate" 6.11166972587271 6.10261685288234 6.0655173481023 6.10378046677059 6.08430560848427 6.07158378754073 6.11541744899857 6.09060154242607 6.06280001676094 6.11775471783747 6.0646170765983 6.09541799667836 6.08610914906518 6.03627309121164 6.12773892369164 6.11313046133551 6.11929020906632 6.02059577150494 6.13242011825561 6.09722293970537 6.07673217095635 6.08691906957484 6.09178158214477 6.08278752383747 6.12964381845654 6.1203165683849 6.08507998178364 6.13470291682056 6.09382812064167 6.09134683318027 6.09176892570496 6.06055506617974 6.06525097542697 6.07987953656906 6.10364091550438 6.09598728685593 6.09113140792887 6.06342118490981 6.08160651072553 6.10701109867909 6.09966234373848 6.07237233595174 6.11575192554862 6.09802419822558 6.09517493269044 6.14360897088332 6.11932221642471 6.09257328230102 6.09469363445252 6.08641856325195 6.12613173208945 6.14304510607779 6.06486326638248 6.08452516043154
"formiminoglutamate" NA 5.25392168084504 NA 5.15505046330593 5.563375465424 5.21431124604584 4.99614376700622 5.12404751911003 5.38579567762053 5.23686462231739 5.13749336715601 5.06498930044266 5.0707690830954 5.40277363372269 5.37171973854719 NA NA NA 5.29452574467697 5.25624857002586 5.02540828113175 5.03783669252723 NA NA NA NA NA 5.32423511256056 NA 5.35369123925356 5.03262681818751 5.19231371556988 5.4696070238084 5.44342728401932 5.33673983349184 5.22813076605715 NA 5.22572786390657 NA NA 5.08995454051866 NA 5.18778572880524 NA 5.23815152598688 NA 5.04635857226505 5.44380414886143 5.21854338231224 NA NA 5.22093664265821 5.25230921598583 NA
"fructose" 8.15932897573622 8.1617526945914 8.124680802022 8.16542515446312 8.12350856305922 8.1113949331177 8.13900195862943 8.16842228572975 8.14219673177814 8.14480706399703 8.13819640777334 8.13895160183751 8.10563221970017 8.13733861323864 8.1739669931786 8.13093511041559 8.16931876641766 8.10276997873079 8.14897396586692 8.15627009563525 8.15006115975724 8.115021335352 8.15705881200878 8.15986409621468 8.17234045398428 8.18290224939545 8.15115319452404 8.13803593733411 8.13481544013546 8.16615544157792 8.10777161052998 8.16966404377695 8.10785452698113 8.15160889466885 8.16743308391363 8.15487849355232 8.12614154176441 8.13898041390306 8.15470752625813 8.17980852347476 8.14316154824661 8.12641066918022 8.1532161311667 8.13553966019532 8.16538683919829 8.16585465225737 8.18773391273155 8.14373686568002 8.13260130262135 8.15106796431919 8.18146293349237 8.14610967083757 8.11290389164489 8.10273413626922
"fumarate" 6.82744972640938 6.80637746520422 6.76796675671747 6.81733381632365 6.77623519318922 6.77002680472358 6.77911763772926 6.77196128352322 6.82174738181157 6.80056394874093 6.80202280711251 6.80826162640272 6.77466540337959 6.78682337281985 6.80045209156695 6.77328283943259 6.80158500555453 6.77379865477227 6.78567001774731 6.79554516884718 6.79170159394507 6.75986168558681 6.79095481244818 6.80680023266328 6.85652540686299 6.82088298361436 6.8232471759703 6.78553831750901 6.79487379090793 6.84854164563426 6.75632963618272 6.79728118591348 6.78277430386104 6.74966127350929 6.80371816015026 6.78639425971032 6.79528716571941 6.80747921561236 6.82540066957279 6.83243284064297 6.83442178464742 6.81371199098364 6.81402326333673 6.79251488557049 6.85100338584961 6.86258679172193 6.85871593131203 6.80911974343684 6.78263835543372 6.8144758068031 6.83469308557579 6.8065976457986 6.77036370800741 6.80014008677898
"galactonate" NA 6.3764641718288 NA 6.43772900606294 6.07232196760148 NA 6.27540373309141 6.09571074823748 NA 6.30189728376737 NA 5.87388127612315 NA NA NA NA 6.35879477436846 6.61737405118797 6.22882956419766 6.14449356767126 6.52434509437334 6.2499771866391 NA NA NA 6.39024551464049 NA 6.29935277307567 6.39922050382418 NA 6.2711433874832 6.23870858702425 NA NA NA NA 5.67081525914768 NA 6.7003561425111 NA 6.15454538816518 NA NA NA NA 5.34635884325533 NA NA 5.59407970149041 NA 6.26612181522648 6.11153369495677 6.40453422375618 NA
"gamma-glutamyl-epsilon-lysine" 5.36900794020388 5.43324484421686 5.51317230318927 5.48519313946009 5.39923747771468 5.46031137481561 5.40757104407286 5.39113278967488 5.58701239012801 5.30888441442202 5.57363964711782 5.46341515152122 5.44173283045169 5.41337186104141 5.38931850384122 5.37779783311123 5.38470816111335 5.41026589857938 5.39502918853337 5.39359625946129 5.35791198879461 5.51866131178581 5.36549360073151 5.46289939336053 5.57898742263627 5.40719708599945 5.52751132358013 5.53380382247191 5.58405744208691 5.50404111298612 5.4044591043464 5.38718509011464 5.49859860918089 5.41189904589062 5.40536685333664 5.42961179773016 5.43183961879979 5.4585139630184 5.38642048224926 5.43098238270518 5.51620473476152 5.49626109478722 5.24265321740902 5.307438270766 5.40380832441335 5.45644954326908 5.44072493993674 5.17213569664957 5.34234568543017 5.32198347085718 5.37751387580507 5.40297287028731 5.54842995858269 5.46542598129295
"gamma-glutamylalanine" NA 4.50475622049721 NA NA 4.98665530983207 4.59799119489885 NA 4.50308216457604 4.96907094929622 NA NA 4.54421691979545 4.11684010241266 4.74348624633992 4.68201865209609 NA NA 4.78495945887622 4.71886690729031 4.32310765518552 NA NA 4.54935889434246 NA 4.73406338431459 4.38565988689162 NA 4.99350236167789 NA 4.81749926186776 4.65720888121736 4.67531081123648 4.92367913157524 NA 4.80669539271181 4.42701520590799 NA NA NA NA NA 4.63020405908149 4.79781439358861 NA NA NA 5.01633958467416 4.82321331328267 NA NA NA NA NA NA
"gamma-glutamylglutamate" 5.80100696928107 5.72904485600094 5.9761605357679 5.96570393110988 6.03581262909036 5.66398251314945 5.97664705036982 5.74095056304974 6.11633639119706 5.80393280355237 6.03615882064334 5.73495256561207 5.7364761820277 6.00402457615952 5.74293790702954 5.71756566064584 5.77052064370295 6.08095713182086 6.0435229961915 5.75346508634527 5.80594376213343 5.83429033218441 5.77388002024227 5.72279181909323 6.06271356868059 5.76632806217432 6.0542348929136 6.05601019814081 6.02244569312706 5.99033796665892 6.0467011419741 5.71651917945807 6.06583319701937 6.02168080763399 6.00759203545594 5.76494462421381 5.77836761989287 5.97846447368486 5.81799218294968 6.03513263519529 5.96288241874757 5.9999504876068 5.80656117148077 5.78508627703516 6.03195956743249 5.93918916323828 5.97605775231942 6.0634159308648 5.75250325796631 5.70434358905208 5.88333829070107 5.74186275478261 5.96101936391372 5.78731308694678
"gamma-glutamylglutamine" 6.51478966831207 6.57869157424597 6.73994706826964 6.71968934940438 6.89648328194069 6.60192066902788 6.76858579039737 6.52564294349711 6.85911288762094 6.60482403850604 6.80015501804017 6.56430925189288 6.70869974493985 6.90719410545251 6.70341408122384 6.68122205561237 6.64998678463665 6.98972427979035 6.97998045114449 6.72875550121326 6.81813031190978 6.70649409294438 6.74176477422712 6.63480765163259 7.01034949052923 6.78223756855332 6.99190999386608 7.03761774461527 6.98448172128131 7.05404572688636 7.0047754255738 6.77442681289553 7.05214763375221 6.89218206524581 6.96915898753221 6.75350469498826 6.94148320754496 7.00355112993045 6.84890391308974 7.09914182326839 7.02268124418622 7.09853307909714 6.79324389124684 6.80366690568402 7.0664796346765 7.00226824938015 7.1112403613864 7.14021311290047 6.81339749207807 6.84968298188126 6.94067324093141 6.85957939569811 7.11479587026443 6.82919187128931
"gamma-glutamylglycine" 5.81767706869109 5.81424359913854 5.95332808136806 5.84654616655647 5.95422851528056 5.79486989058562 5.95143757959838 5.88040768017106 5.91695691237344 5.75456772133975 5.85620548885338 5.83529540568945 5.78554265834781 5.87279529372762 5.91885460868736 5.7855739680311 5.93102946747921 5.89279836872614 5.94603791555118 5.72373061079521 5.65936466663866 5.63968665687309 5.72117312738744 5.85021111025035 5.89447335515724 5.87924673764016 5.85937970512751 5.89633052043383 5.79521660380078 5.98236984288226 5.89797493727587 5.86275254867849 5.87570527866162 5.90820183090804 5.96166261803272 5.79314684507504 5.55734476223691 5.85659115068187 5.8587464746727 5.93176187211097 5.88508460852065 5.84888466292898 5.45746101736936 5.88185179989786 5.89099857602535 5.68854884525302 5.94182486620612 5.91775803061708 5.57607746783458 5.85630465720293 5.68486420459125 5.83546607516269 5.85642254132733 5.77776310725005
"gamma-glutamylhistidine" 4.90473177017418 5.02756568178466 5.04701382275495 5.14791118158523 5.20042365149999 4.93355308505842 5.17399871713168 4.90595230610623 5.23118659515231 4.87234860220737 5.2085515285631 5.02296832576699 4.80526291651168 5.1156105116743 4.95404944676359 5.05461305455689 5.06813017939697 5.14045461713136 5.16711934588138 4.98236170163315 4.95696998212915 4.98212644407943 NA 4.98509849611111 5.19805470424751 5.08895427282076 5.19414232661629 5.14945929423956 5.22863643573478 5.13421855808221 5.17574658202673 4.94021755559973 5.16723164915323 5.09795800301356 5.15739329666181 5.02358165766494 4.84694296938228 5.20817521578872 4.83949061722071 5.13988538047855 5.1480100309044 5.14786483822071 4.85753753152936 NA 5.21590709655975 5.22518259402579 5.20066175230107 5.30010613794309 NA 5.12200933443127 4.98606374999723 4.8197610285141 5.17706587957746 5.01938634179219
"gamma-glutamylisoleucine*" 5.65749853101247 5.65437775367776 5.76695240528843 5.67743356527414 5.76623656512089 5.73911486823082 5.74143289272566 5.68250879237729 5.74200516099198 5.66351906772046 5.71333258910715 5.69747694211131 5.66777971824888 5.72750221756771 5.75813036749707 5.62855444134562 5.65274225612848 5.75976224627285 5.7181187098122 5.73284229908221 5.72424636935106 5.69839722666542 5.70378644954063 5.74124695976501 5.80707952419008 5.7705655772844 5.76602448564493 5.77112501607565 5.75360603682905 5.8117860699476 5.71461891365014 5.70810972844862 5.74890789359198 5.64985842288434 5.70580557448569 5.79491167793048 5.74373312592175 5.78522231601931 5.72845767556284 5.75609118710468 5.78403570469736 5.79025419217167 5.77174691337737 5.77460308617885 5.81542166645276 5.7601954750781 5.74301639573376 5.79212542740456 5.68297945603856 5.71775535685236 5.79131723382295 5.74974636141064 5.70288010867062 5.73756235147578
"gamma-glutamylleucine" 5.8080204629588 5.82488762243458 5.88807441902439 5.80160674496177 5.82236359867848 5.86484912958756 5.87796938480449 5.84943169918132 5.83911399250643 5.8230364536512 5.89294620930584 5.87962107534447 5.82884414264288 5.84154153559262 5.88421969811265 5.89947851132201 5.85462724017091 5.85893041090732 5.87610174370452 5.84649916900463 5.8472832387037 5.62427177992973 5.85368665476644 5.88644447316744 5.86419830015727 5.91051715185451 5.97184108435463 5.83193756753843 5.91143940905017 5.87544153882152 5.80148054521377 5.85620367458729 5.91965066953339 5.81796708788771 5.86167238347297 5.86530418978591 5.82881709041824 5.89039530691218 5.90583795903687 5.91446533484716 5.92299000128368 5.95847118561858 5.87184136797676 5.83720510522796 5.94471900221939 5.86448675513975 5.96897300444108 5.90199581632034 5.90260167414571 5.91999385383051 5.93905825653341 5.84510176252243 5.89250198023392 5.95301703673234
