X5uM_10h X5uM_10h.1 X5uM_10h.2 X5uM_10h.3 X5uM_10h.4 X5uM_10h.5 X10uM_10h X10uM_10h.1 X10uM_10h.2 X10uM_10h.3 X10uM_10h.4 X10uM_10h.5 UT_24h UT_24h.1 UT_24h.2 UT_24h.3 UT_24h.4 UT_24h.5 Veh_24h Veh_24h.1 Veh_24h.2 Veh_24h.3 Veh_24h.4 Veh_24h.5 X5uM_24h X5uM_24h.1 X5uM_24h.2 X5uM_24h.3 X5uM_24h.4 X5uM_24h.5 X10uM_24h X10uM_24h.1 X10uM_24h.2 X10uM_24h.3 X10uM_24h.4 X10uM_24h.5 UT_48h UT_48h.1 UT_48h.2 UT_48h.3 UT_48h.4 UT_48h.5 Veh_48h Veh_48h.1 Veh_48h.2 Veh_48h.3 Veh_48h.4 Veh_48h.5 X5uM_48h X5uM_48h.1 X5uM_48h.2 X5uM_48h.3 X5uM_48h.4 X5uM_48h.5
2.349724e-06 2.349894e-06 2.374422e-06 2.362461e-06 2.329555e-06 2.386520e-06 2.104650e-06 2.120670e-06 2.102472e-06 2.126714e-06 2.126067e-06 2.135788e-06 1.303441e-06 1.318725e-06 1.320553e-06 1.306745e-06 1.296986e-06 1.304627e-06 1.863770e-06 1.847255e-06 1.838502e-06 1.868300e-06 1.845486e-06 1.847577e-06 2.254156e-06 2.283445e-06 2.221838e-06 2.240963e-06 2.212956e-06 2.260722e-06 2.187941e-06 2.209776e-06 2.231498e-06 2.177769e-06 2.234711e-06 2.227580e-06 8.578372e-07 8.536730e-07 8.727274e-07 8.657239e-07 8.702203e-07 8.556758e-07 1.035686e-06 1.045652e-06 1.052131e-06 1.050431e-06 1.052530e-06 1.052982e-06 1.312566e-06 1.305257e-06 1.303544e-06 1.313100e-06 1.320545e-06 1.314220e-06
2.340458e-06 2.338542e-06 2.330657e-06 2.338788e-06 2.334656e-06 2.331950e-06 2.103306e-06 2.098583e-06 2.093269e-06 2.103750e-06 2.093617e-06 2.099501e-06 1.291094e-06 1.285216e-06 1.295967e-06 1.294261e-06 1.294981e-06 1.283357e-06 1.847456e-06 1.841592e-06 1.838163e-06 1.839869e-06 1.840683e-06 1.839177e-06 2.225441e-06 2.223572e-06 2.216485e-06 2.226454e-06 2.218248e-06 2.217748e-06 2.182875e-06 2.176669e-06 2.177604e-06 2.180515e-06 2.185227e-06 2.183711e-06 8.544805e-07 8.523242e-07 8.537405e-07 8.557118e-07 8.551424e-07 8.530218e-07 1.035484e-06 1.033824e-06 1.033557e-06 1.038082e-06 1.035817e-06 1.033312e-06 1.301385e-06 1.300406e-06 1.305089e-06 1.307074e-06 1.297852e-06 1.300182e-06
          NA 2.144935e-06           NA 2.120372e-06 2.218929e-06 2.135150e-06 1.868507e-06 1.897869e-06 1.955736e-06 1.923165e-06 1.900913e-06 1.884404e-06 1.160615e-06 1.205954e-06 1.201833e-06           NA           NA           NA 1.697796e-06 1.690405e-06 1.644655e-06 1.647171e-06           NA           NA           NA           NA           NA 2.052540e-06           NA 2.059312e-06 1.952141e-06 1.989877e-06 2.052729e-06 2.046933e-06 2.023021e-06 1.998182e-06           NA 7.820110e-07           NA           NA 7.695614e-07           NA 9.413852e-07           NA 9.469099e-07           NA 9.255801e-07 9.689302e-07 1.189637e-06           NA           NA 1.189967e-06 1.194281e-06           NA
2.714065e-06 2.714449e-06 2.708563e-06 2.715031e-06 2.708376e-06 2.706447e-06 2.435333e-06 2.439524e-06 2.435789e-06 2.436162e-06 2.435218e-06 2.435326e-06 1.495946e-06 1.498736e-06 1.501947e-06 1.498174e-06 1.501540e-06 1.495693e-06 2.137067e-06 2.137979e-06 2.137203e-06 2.132814e-06 2.138077e-06 2.138428e-06 2.578464e-06 2.580049e-06 2.575278e-06 2.573301e-06 2.572815e-06 2.577535e-06 2.528238e-06 2.537425e-06 2.528250e-06 2.534752e-06 2.537095e-06 2.535236e-06 9.907997e-07 9.915463e-07 9.924592e-07 9.939127e-07 9.917892e-07 9.908154e-07 1.199906e-06 1.198665e-06 1.200759e-06 1.200792e-06 1.202322e-06 1.199241e-06 1.509085e-06 1.510718e-06 1.513398e-06 1.510280e-06 1.507338e-06 1.506435e-06
2.483651e-06 2.479655e-06 2.472338e-06 2.481734e-06 2.473916e-06 2.472731e-06 2.222983e-06 2.221756e-06 2.230264e-06 2.226651e-06 2.226900e-06 2.227965e-06 1.367717e-06 1.368998e-06 1.370433e-06 1.367571e-06 1.370552e-06 1.367625e-06 1.950569e-06 1.952051e-06 1.951474e-06 1.946688e-06 1.951362e-06 1.953737e-06 2.362988e-06 2.356591e-06 2.357017e-06 2.350215e-06 2.351902e-06 2.361558e-06 2.307958e-06 2.315258e-06 2.312677e-06 2.306765e-06 2.316401e-06 2.313322e-06 9.062154e-07 9.070631e-07 9.083065e-07 9.087935e-07 9.089312e-07 9.074959e-07 1.097306e-06 1.095498e-06 1.100401e-06 1.101366e-06 1.101044e-06 1.096894e-06 1.378390e-06 1.381761e-06 1.383894e-06 1.380929e-06 1.377085e-06 1.380245e-06
          NA 2.395296e-06           NA 2.407659e-06 2.332107e-06           NA 2.133302e-06 2.099557e-06           NA 2.138196e-06           NA 2.056500e-06           NA           NA           NA           NA 1.322428e-06 1.350923e-06 1.863346e-06 1.849459e-06 1.910564e-06 1.866799e-06           NA           NA           NA 2.276545e-06           NA 2.258962e-06 2.278268e-06           NA 2.217932e-06 2.211668e-06           NA           NA           NA           NA 8.206666e-07           NA 8.995621e-07           NA 8.593786e-07           NA           NA           NA           NA 9.586018e-07           NA           NA 1.239672e-06           NA 1.321358e-06 1.303371e-06 1.337089e-06           NA
2.172950e-06 2.188328e-06 2.207209e-06 2.200631e-06 2.180210e-06 2.194753e-06 1.960423e-06 1.956887e-06 1.998341e-06 1.939030e-06 1.995557e-06 1.972357e-06 1.211090e-06 1.207355e-06 1.204171e-06 1.202641e-06 1.203559e-06 1.206944e-06 1.716952e-06 1.716681e-06 1.709919e-06 1.740032e-06 1.711360e-06 1.729687e-06 2.109907e-06 2.071518e-06 2.098529e-06 2.099926e-06 2.111022e-06 2.093307e-06 2.038254e-06 2.034386e-06 2.059115e-06 2.039916e-06 2.038457e-06 2.043863e-06 8.003052e-07 8.026219e-07 7.963342e-07 8.002306e-07 8.075939e-07 8.058810e-07 9.474011e-07 9.544239e-07 9.647135e-07 9.702569e-07 9.686067e-07 9.396576e-07 1.206519e-06 1.203769e-06 1.211243e-06 1.214644e-06 1.233772e-06 1.222919e-06
          NA 1.946029e-06           NA           NA 2.077432e-06 1.972516e-06           NA 1.747820e-06 1.862196e-06           NA           NA 1.758382e-06 1.011628e-06 1.112918e-06 1.103594e-06           NA           NA 1.119141e-06 1.580542e-06 1.491312e-06           NA           NA 1.543276e-06           NA 1.908339e-06 1.814512e-06           NA 1.973826e-06           NA 1.929783e-06 1.858486e-06 1.863172e-06 1.925702e-06           NA 1.896653e-06 1.797249e-06           NA           NA           NA           NA           NA 7.247914e-07 8.966997e-07           NA           NA           NA 9.221684e-07 8.997189e-07           NA           NA           NA           NA           NA           NA
2.273008e-06 2.256869e-06 2.311468e-06 2.309204e-06 2.324310e-06 2.242102e-06 2.076645e-06 2.029911e-06 2.103481e-06 2.042585e-06 2.088154e-06 2.028697e-06 1.248799e-06 1.281387e-06 1.249603e-06 1.246438e-06 1.253029e-06 1.290489e-06 1.832581e-06 1.782477e-06 1.791727e-06 1.796688e-06 1.786085e-06 1.777032e-06 2.211965e-06 2.150446e-06 2.210248e-06 2.210607e-06 2.203786e-06 2.197225e-06 2.173904e-06 2.106069e-06 2.177720e-06 2.168895e-06 2.166065e-06 2.116259e-06 8.295519e-07 8.456512e-07 8.327838e-07 8.501127e-07 8.444170e-07 8.473477e-07 1.005818e-06 1.003700e-06 1.027595e-06 1.018732e-06 1.022271e-06 1.030569e-06 1.259779e-06 1.253726e-06 1.275972e-06 1.258446e-06 1.285417e-06 1.264123e-06
2.423044e-06 2.435664e-06 2.466974e-06 2.463082e-06 2.496659e-06 2.440221e-06 2.221177e-06 2.178720e-06 2.236609e-06 2.192729e-06 2.226581e-06 2.185582e-06 1.360722e-06 1.381567e-06 1.360158e-06 1.357787e-06 1.354438e-06 1.390058e-06 1.979330e-06 1.941989e-06 1.955431e-06 1.938613e-06 1.943957e-06 1.927666e-06 2.390220e-06 2.349618e-06 2.386988e-06 2.394985e-06 2.385683e-06 2.397847e-06 2.351583e-06 2.311189e-06 2.359726e-06 2.332008e-06 2.345425e-06 2.307453e-06 9.162820e-07 9.204918e-07 9.099322e-07 9.269029e-07 9.217818e-07 9.268624e-07 1.095559e-06 1.096436e-06 1.118108e-06 1.112888e-06 1.121719e-06 1.124044e-06 1.381648e-06 1.385472e-06 1.394974e-06 1.386511e-06 1.412814e-06 1.383315e-06
2.276718e-06 2.275955e-06 2.306519e-06 2.283118e-06 2.306715e-06 2.271639e-06 2.071735e-06 2.057789e-06 2.064986e-06 2.032663e-06 2.052999e-06 2.048844e-06 1.254887e-06 1.265588e-06 1.271173e-06 1.254891e-06 1.272642e-06 1.268019e-06 1.816015e-06 1.777199e-06 1.765679e-06 1.762131e-06 1.776744e-06 1.799464e-06 2.177423e-06 2.174249e-06 2.170094e-06 2.177810e-06 2.156579e-06 2.195591e-06 2.143819e-06 2.136583e-06 2.139249e-06 2.145912e-06 2.156794e-06 2.122154e-06 8.111078e-07 8.359110e-07 8.360850e-07 8.419423e-07 8.382062e-07 8.352883e-07 9.703629e-07 1.013185e-06 1.014074e-06 9.940770e-07 1.018986e-06 1.016665e-06 1.237351e-06 1.272656e-06 1.251263e-06 1.270089e-06 1.272670e-06 1.262934e-06
2.056014e-06 2.087996e-06 2.092987e-06 2.118580e-06 2.131702e-06 2.063590e-06 1.909137e-06 1.847348e-06 1.921905e-06 1.839364e-06 1.916868e-06 1.874727e-06 1.122168e-06 1.166909e-06 1.143968e-06 1.158334e-06 1.160243e-06 1.170373e-06 1.672983e-06 1.635892e-06 1.630687e-06 1.635844e-06           NA 1.636451e-06 2.023102e-06 1.997066e-06 2.022178e-06 2.011573e-06 2.030302e-06 2.007935e-06 1.986017e-06 1.929753e-06 1.984028e-06 1.967723e-06 1.981725e-06 1.949968e-06 7.464260e-07 7.804199e-07 7.456984e-07 7.741780e-07 7.749249e-07 7.749116e-07 9.037738e-07           NA 9.444764e-07 9.454924e-07 9.428026e-07 9.536334e-07           NA 1.176193e-06 1.156824e-06 1.132399e-06 1.183891e-06 1.161620e-06
2.240621e-06 2.239907e-06 2.265396e-06 2.245168e-06 2.265235e-06 2.259139e-06 2.030009e-06 2.018027e-06 2.030125e-06 2.014138e-06 2.024310e-06 2.021082e-06 1.240186e-06 1.247679e-06 1.251492e-06 1.235221e-06 1.238287e-06 1.251695e-06 1.776200e-06 1.778819e-06 1.777291e-06 1.772680e-06 1.773643e-06 1.780312e-06 2.159089e-06 2.151347e-06 2.150381e-06 2.151466e-06 2.147735e-06 2.160084e-06 2.105667e-06 2.104290e-06 2.112894e-06 2.091899e-06 2.103802e-06 2.122522e-06 8.267088e-07 8.301126e-07 8.254494e-07 8.277252e-07 8.300156e-07 8.305237e-07 1.002380e-06 1.002662e-06 1.006690e-06 1.001234e-06 9.995261e-07 1.004395e-06 1.251024e-06 1.255417e-06 1.264621e-06 1.259434e-06 1.253541e-06 1.257907e-06
2.274570e-06 2.278320e-06 2.292269e-06 2.273142e-06 2.277759e-06 2.287159e-06 2.057308e-06 2.051655e-06 2.049604e-06 2.046401e-06 2.060263e-06 2.057634e-06 1.260218e-06 1.261774e-06 1.266978e-06 1.268829e-06 1.263373e-06 1.263899e-06 1.803962e-06 1.798818e-06 1.798954e-06 1.759342e-06 1.800069e-06 1.805754e-06 2.171103e-06 2.180760e-06 2.193429e-06 2.164332e-06 2.180951e-06 2.173454e-06 2.123891e-06 2.135233e-06 2.148251e-06 2.127319e-06 2.136360e-06 2.137109e-06 8.336629e-07 8.386328e-07 8.398710e-07 8.405613e-07 8.412425e-07 8.440670e-07 1.012211e-06 1.008828e-06 1.019264e-06 1.011494e-06 1.021593e-06 1.015140e-06 1.278326e-06 1.280444e-06 1.282759e-06 1.271277e-06 1.277093e-06 1.284450e-06
2.073743e-06 2.078043e-06 2.135265e-06 2.078200e-06 2.169425e-06 2.138423e-06 1.932354e-06 1.885715e-06 1.924118e-06 1.896449e-06 1.924610e-06 1.888052e-06 1.172173e-06 1.211758e-06 1.194271e-06 1.176237e-06 1.175284e-06 1.211287e-06 1.721817e-06 1.706192e-06 1.709066e-06 1.693892e-06 1.678763e-06 1.714228e-06 2.103637e-06 2.079426e-06 2.086163e-06 2.088832e-06 2.083022e-06 2.084958e-06 2.072803e-06 2.042557e-06 2.079078e-06 2.050228e-06 2.043845e-06 2.038289e-06 8.056042e-07 8.171654e-07 8.196778e-07 8.192993e-07 8.186096e-07 8.248723e-07 9.695162e-07 9.610282e-07 9.953385e-07 9.905960e-07 9.888496e-07 9.974653e-07 1.239107e-06 1.239629e-06 1.243744e-06 1.233468e-06 1.256585e-06 1.221620e-06
2.144000e-06 2.086960e-06 2.154780e-06 2.120077e-06 2.140903e-06 2.123395e-06 1.931090e-06 1.921959e-06 1.912978e-06 1.903606e-06 1.931686e-06 1.908195e-06 1.187342e-06 1.183392e-06 1.184216e-06 1.187547e-06 1.189022e-06 1.181928e-06 1.659118e-06 1.674330e-06 1.673457e-06 1.638098e-06 1.671423e-06 1.684442e-06 2.022079e-06 2.066504e-06 2.059273e-06 2.041248e-06 2.041635e-06 2.062911e-06 1.990764e-06 1.977225e-06 2.018761e-06 1.953941e-06 1.994345e-06 1.992573e-06 7.885939e-07 7.873562e-07 7.875067e-07 7.787938e-07 7.823564e-07 7.898665e-07 9.501564e-07 9.423789e-07 9.571163e-07 9.512812e-07 9.444718e-07 9.568882e-07 1.180806e-06 1.180665e-06 1.211973e-06 1.169265e-06 1.209722e-06 1.212505e-06
2.138415e-06 2.095338e-06 2.125410e-06 2.123850e-06 2.159582e-06 2.069683e-06 1.920081e-06 1.891468e-06 1.936012e-06 1.873524e-06 1.930499e-06 1.880520e-06 1.177291e-06 1.180913e-06 1.157677e-06 1.157197e-06 1.190000e-06 1.196426e-06 1.704139e-06 1.652664e-06 1.691261e-06 1.621505e-06 1.674148e-06 1.682853e-06 2.054924e-06 2.017484e-06 2.072359e-06 2.046204e-06 2.053279e-06 2.036674e-06 2.027750e-06 1.981153e-06 2.026258e-06 1.989204e-06 1.996750e-06 1.965996e-06 7.620187e-07 7.907917e-07 7.757573e-07 7.941231e-07 7.963372e-07 8.005516e-07 9.125594e-07 9.307011e-07 9.560630e-07 9.473946e-07 9.616587e-07 9.598425e-07 1.158276e-06 1.204002e-06 1.178051e-06 1.155444e-06 1.211851e-06 1.193968e-06
2.354314e-06 2.366785e-06 2.376853e-06 2.373378e-06 2.383495e-06 2.367729e-06 2.134278e-06 2.125415e-06 2.136133e-06 2.130278e-06 2.141648e-06 2.134803e-06 1.305893e-06 1.308747e-06 1.312657e-06 1.307758e-06 1.305024e-06 1.315583e-06 1.876572e-06 1.869269e-06 1.851073e-06 1.846392e-06 1.854264e-06 1.857262e-06 2.258141e-06 2.253643e-06 2.272330e-06 2.255973e-06 2.267570e-06 2.254320e-06 2.225287e-06 2.213203e-06 2.231036e-06 2.209759e-06 2.219097e-06 2.214870e-06 8.640583e-07 8.701763e-07 8.587299e-07 8.681965e-07 8.712536e-07 8.725727e-07 1.034586e-06 1.029201e-06 1.055225e-06 1.048310e-06 1.054591e-06 1.052477e-06 1.310965e-06 1.309641e-06 1.320848e-06 1.309867e-06 1.327085e-06 1.323211e-06
2.514117e-06 2.538464e-06 2.539150e-06 2.533265e-06 2.531689e-06 2.539499e-06 2.263580e-06 2.278618e-06 2.270472e-06 2.264890e-06 2.301205e-06 2.284275e-06 1.412300e-06 1.412613e-06 1.410834e-06 1.414176e-06 1.410800e-06 1.392490e-06 2.007045e-06 2.006610e-06 1.979363e-06 2.002169e-06 1.991915e-06 1.995615e-06 2.405096e-06 2.430061e-06 2.406563e-06 2.409377e-06 2.415295e-06 2.424425e-06 2.362442e-06 2.384291e-06 2.354180e-06 2.363475e-06 2.389116e-06 2.389598e-06 9.314958e-07 9.375326e-07 9.242307e-07 9.398707e-07 9.335589e-07 9.295502e-07 1.133733e-06 1.133446e-06 1.132759e-06 1.137461e-06 1.134374e-06 1.130397e-06 1.421452e-06 1.427375e-06 1.408393e-06 1.424788e-06 1.416141e-06 1.418529e-06
2.915408e-06 2.915757e-06 2.913699e-06 2.916479e-06 2.912678e-06 2.910895e-06 2.617896e-06 2.621031e-06 2.618691e-06 2.617323e-06 2.620892e-06 2.618520e-06 1.609969e-06 1.610295e-06 1.611500e-06 1.611354e-06 1.613217e-06 1.609041e-06 2.296018e-06 2.297270e-06 2.295880e-06 2.295115e-06 2.296369e-06 2.297469e-06 2.769373e-06 2.770151e-06 2.769194e-06 2.766144e-06 2.767102e-06 2.770507e-06 2.718396e-06 2.722678e-06 2.719859e-06 2.719897e-06 2.724383e-06 2.721242e-06 1.063315e-06 1.064975e-06 1.065289e-06 1.065853e-06 1.065037e-06 1.064392e-06 1.288602e-06 1.288917e-06 1.289040e-06 1.290492e-06 1.290901e-06 1.287759e-06 1.621032e-06 1.623701e-06 1.622735e-06 1.624226e-06 1.621430e-06 1.620501e-06
2.332083e-06 2.318993e-06 2.333816e-06 2.321467e-06 2.326374e-06 2.335923e-06 2.092210e-06 2.100691e-06 2.094292e-06 2.094916e-06 2.086375e-06 2.083315e-06 1.289187e-06 1.294471e-06 1.291038e-06 1.296908e-06 1.285940e-06 1.288496e-06 1.834743e-06 1.833462e-06 1.845374e-06 1.837615e-06 1.824603e-06 1.818313e-06 2.196432e-06 2.234478e-06 2.214340e-06 2.217790e-06 2.194974e-06 2.221589e-06 2.172724e-06 2.189768e-06 2.194554e-06 2.167449e-06 2.197955e-06 2.161930e-06 8.740138e-07 8.542947e-07 8.552779e-07 8.590056e-07 8.516265e-07 8.722933e-07 1.034625e-06 1.034107e-06 1.039363e-06 1.035082e-06 1.039372e-06 1.032528e-06 1.301449e-06 1.308389e-06 1.316428e-06 1.295863e-06 1.293178e-06 1.307316e-06
2.816465e-06 2.816140e-06 2.820967e-06 2.815809e-06 2.817029e-06 2.818164e-06 2.533623e-06 2.531858e-06 2.532735e-06 2.529942e-06 2.531480e-06 2.533590e-06 1.559962e-06 1.561258e-06 1.563879e-06 1.562463e-06 1.560969e-06 1.562096e-06 2.225977e-06 2.223653e-06 2.223603e-06 2.222051e-06 2.222494e-06 2.226883e-06 2.689544e-06 2.685738e-06 2.686798e-06 2.681945e-06 2.683432e-06 2.686982e-06 2.635238e-06 2.639668e-06 2.637560e-06 2.636149e-06 2.639256e-06 2.639659e-06 1.035357e-06 1.037221e-06 1.036501e-06 1.037655e-06 1.038190e-06 1.037638e-06 1.250367e-06 1.252415e-06 1.256865e-06 1.255689e-06 1.256551e-06 1.254703e-06 1.574014e-06 1.576851e-06 1.580076e-06 1.575871e-06 1.575524e-06 1.576704e-06
2.907171e-06 2.910219e-06 2.912680e-06 2.909528e-06 2.909118e-06 2.908933e-06 2.617829e-06 2.614039e-06 2.616842e-06 2.606084e-06 2.616079e-06 2.614852e-06 1.601838e-06 1.606461e-06 1.608495e-06 1.607861e-06 1.602731e-06 1.606406e-06 2.292468e-06 2.291339e-06 2.285644e-06 2.280708e-06 2.285478e-06 2.286553e-06 2.764974e-06 2.761699e-06 2.765022e-06 2.760645e-06 2.762188e-06 2.766084e-06 2.714762e-06 2.713202e-06 2.717826e-06 2.713689e-06 2.718989e-06 2.716572e-06 1.056184e-06 1.059962e-06 1.056603e-06 1.060191e-06 1.060544e-06 1.059912e-06 1.277074e-06 1.277763e-06 1.283964e-06 1.282775e-06 1.283413e-06 1.282301e-06 1.607684e-06 1.611693e-06 1.613273e-06 1.613027e-06 1.614273e-06 1.610331e-06
2.378287e-06 2.375052e-06 2.357667e-06 2.381710e-06 2.378646e-06 2.365304e-06 2.130066e-06 2.132310e-06 2.139415e-06 2.126748e-06 2.121241e-06 2.124056e-06 1.302356e-06 1.303128e-06 1.317036e-06 1.319367e-06 1.324143e-06 1.307011e-06 1.874786e-06 1.880925e-06 1.882700e-06 1.873793e-06 1.882154e-06 1.885227e-06 2.270259e-06 2.246263e-06 2.273543e-06 2.260209e-06 2.259168e-06 2.254318e-06 2.209244e-06 2.218984e-06 2.200987e-06 2.212204e-06 2.205913e-06 2.206219e-06 8.607804e-07 8.688231e-07 8.806070e-07 8.731075e-07 8.765687e-07 8.714583e-07 1.055616e-06 1.049060e-06 1.050405e-06 1.052266e-06 1.048322e-06 1.055564e-06 1.324275e-06 1.326935e-06 1.330986e-06 1.321052e-06 1.312569e-06 1.312969e-06
          NA 2.082817e-06           NA 2.129036e-06 2.126795e-06 2.066473e-06 1.896183e-06 1.860462e-06 1.913689e-06 1.873353e-06 1.896387e-06 1.861156e-06 1.122195e-06 1.161998e-06 1.158365e-06 1.157862e-06 1.124824e-06 1.165471e-06 1.676049e-06 1.640719e-06 1.609643e-06 1.657304e-06 1.606755e-06 1.637763e-06 2.030519e-06 1.988751e-06 2.018019e-06 2.048991e-06 2.041693e-06 2.007523e-06 1.996434e-06 1.932116e-06 2.003603e-06 1.993265e-06 1.967026e-06 1.908075e-06 7.526565e-07 7.770188e-07 7.599613e-07 7.796235e-07 7.781751e-07 7.734504e-07 9.229704e-07 9.081180e-07 9.475884e-07 9.312708e-07 9.389149e-07 9.406696e-07           NA 1.124040e-06 1.168395e-06 1.123079e-06 1.195242e-06 1.140195e-06
2.505108e-06 2.494120e-06 2.498865e-06 2.507256e-06 2.498586e-06 2.501096e-06 2.250611e-06 2.239016e-06 2.251169e-06 2.252405e-06 2.247706e-06 2.250977e-06 1.383354e-06 1.384766e-06 1.384791e-06 1.383132e-06 1.385879e-06 1.383108e-06 1.971762e-06 1.974240e-06 1.972357e-06 1.972362e-06 1.977100e-06 1.974248e-06 2.384824e-06 2.380242e-06 2.383217e-06 2.378765e-06 2.373283e-06 2.389259e-06 2.334675e-06 2.337460e-06 2.333595e-06 2.340014e-06 2.347464e-06 2.333212e-06 9.145461e-07 9.141058e-07 9.147493e-07 9.149100e-07 9.148114e-07 9.119746e-07 1.107335e-06 1.102393e-06 1.109318e-06 1.107122e-06 1.109853e-06 1.105533e-06 1.391749e-06 1.390962e-06 1.399385e-06 1.392382e-06 1.386265e-06 1.394468e-06
2.414202e-06 2.379849e-06 2.399799e-06 2.408599e-06 2.411958e-06 2.408888e-06 2.165791e-06 2.142119e-06 2.167518e-06 2.145105e-06 2.173268e-06 2.184027e-06 1.336159e-06 1.315119e-06 1.335783e-06 1.331599e-06 1.337403e-06 1.320752e-06 1.918745e-06 1.889682e-06 1.878834e-06 1.907422e-06 1.891270e-06 1.903470e-06 2.288196e-06 2.302732e-06 2.288846e-06 2.247611e-06 2.289390e-06 2.281767e-06 2.276847e-06 2.255383e-06 2.246651e-06 2.239408e-06 2.250139e-06 2.218950e-06 8.821162e-07 8.830728e-07 8.850943e-07 8.955570e-07 8.975792e-07 8.825671e-07 1.067061e-06 1.056945e-06 1.081647e-06 1.083749e-06 1.067257e-06 1.067692e-06 1.336738e-06 1.347255e-06 1.350254e-06 1.350908e-06 1.346361e-06 1.360579e-06
2.307930e-06 2.292658e-06 2.342753e-06 2.330809e-06 2.351094e-06 2.323328e-06 2.097037e-06 2.071142e-06 2.116169e-06 2.060458e-06 2.111237e-06 2.075007e-06 1.272259e-06 1.288285e-06 1.284066e-06 1.270621e-06 1.281697e-06 1.299459e-06 1.844619e-06 1.813600e-06 1.813167e-06 1.827294e-06 1.826936e-06 1.820356e-06 2.223366e-06 2.195924e-06 2.228663e-06 2.228695e-06 2.228415e-06 2.241897e-06 2.186689e-06 2.149316e-06 2.195959e-06 2.177345e-06 2.182415e-06 2.160661e-06 8.383653e-07 8.589230e-07 8.425873e-07 8.601500e-07 8.605770e-07 8.621508e-07 1.027768e-06 1.024959e-06 1.038351e-06 1.037415e-06 1.040404e-06 1.042119e-06 1.277194e-06 1.282255e-06 1.291776e-06 1.274042e-06 1.310712e-06 1.284763e-06
2.483286e-06 2.485935e-06 2.489043e-06 2.481696e-06 2.481485e-06 2.484609e-06 2.235987e-06 2.228721e-06 2.231964e-06 2.234635e-06 2.235279e-06 2.236809e-06 1.372059e-06 1.370181e-06 1.373850e-06 1.372941e-06 1.368892e-06 1.375289e-06 1.955451e-06 1.955883e-06 1.955208e-06 1.953780e-06 1.950183e-06 1.954907e-06 2.360764e-06 2.363174e-06 2.365121e-06 2.354138e-06 2.358946e-06 2.363324e-06 2.316086e-06 2.319959e-06 2.322199e-06 2.318263e-06 2.320652e-06 2.327603e-06 9.049439e-07 9.071372e-07 9.077590e-07 9.065103e-07 9.091174e-07 9.090220e-07 1.096397e-06 1.099060e-06 1.101058e-06 1.100194e-06 1.102088e-06 1.099657e-06 1.382968e-06 1.381472e-06 1.383892e-06 1.383492e-06 1.378484e-06 1.385603e-06
2.160859e-06 2.157594e-06 2.105604e-06 2.147828e-06 2.130675e-06 2.111059e-06 1.934175e-06 1.924014e-06 1.938971e-06 1.940333e-06 1.915503e-06 1.931429e-06 1.200898e-06 1.187511e-06 1.204274e-06 1.195368e-06 1.210028e-06 1.190942e-06 1.696892e-06 1.684342e-06 1.705627e-06 1.694209e-06 1.702100e-06 1.708730e-06 2.059258e-06 2.079790e-06 2.055885e-06 2.049645e-06 2.045859e-06 2.045059e-06 1.990435e-06 2.024516e-06 1.981238e-06 2.006765e-06 1.993134e-06 2.023150e-06 7.890914e-07 7.895539e-07 7.981193e-07 7.958628e-07 7.983656e-07 7.947275e-07 9.613030e-07 9.618623e-07 9.570252e-07 9.574758e-07 9.734659e-07 9.543905e-07 1.204962e-06 1.211288e-06 1.216044e-06 1.211411e-06 1.184669e-06 1.181408e-06
          NA 2.230407e-06 2.209716e-06           NA 2.209384e-06 2.206446e-06           NA 2.007838e-06 1.982093e-06           NA 1.994634e-06 1.992859e-06           NA 1.221284e-06 1.227377e-06           NA 1.238811e-06 1.220147e-06           NA 1.760122e-06 1.740176e-06           NA 1.759974e-06 1.744988e-06           NA 2.128210e-06 2.102637e-06           NA 2.111786e-06 2.101809e-06           NA 2.082729e-06 2.052929e-06           NA 2.089825e-06 2.063309e-06           NA 8.106075e-07 8.126806e-07           NA 8.179477e-07 8.110617e-07           NA 9.869794e-07 9.813786e-07           NA 9.943639e-07 9.798381e-07           NA 1.255685e-06 1.239531e-06           NA 1.222969e-06 1.232039e-06
2.673356e-06 2.671526e-06 2.676217e-06 2.669324e-06 2.670552e-06 2.672342e-06 2.401746e-06 2.400251e-06 2.401328e-06 2.402201e-06 2.404008e-06 2.403200e-06 1.476062e-06 1.475978e-06 1.476399e-06 1.478178e-06 1.476960e-06 1.478594e-06 2.107029e-06 2.104735e-06 2.105188e-06 2.104577e-06 2.102436e-06 2.105375e-06 2.542571e-06 2.540514e-06 2.542801e-06 2.535814e-06 2.539684e-06 2.543361e-06 2.494704e-06 2.496401e-06 2.497541e-06 2.492975e-06 2.496528e-06 2.500567e-06 9.764074e-07 9.771135e-07 9.774404e-07 9.769269e-07 9.789899e-07 9.790026e-07 1.180292e-06 1.182871e-06 1.185178e-06 1.183127e-06 1.184731e-06 1.182149e-06 1.487380e-06 1.487412e-06 1.490541e-06 1.487846e-06 1.485025e-06 1.489862e-06
