"UT_0h"	"UT_0h.1"	"UT_0h.2"	"UT_0h.3"	"UT_0h.4"	"UT_0h.5"	"UT_10h"	"UT_10h.1"	"UT_10h.2"	"UT_10h.3"	"UT_10h.4"	"UT_10h.5"	"5uM_10h"	"5uM_10h.1"	"5uM_10h.2"	"5uM_10h.3"	"5uM_10h.4"	"5uM_10h.5"	"10uM_10h"	"10uM_10h.1"	"10uM_10h.2"	"10uM_10h.3"	"10uM_10h.4"	"10uM_10h.5"	"UT_24h"	"UT_24h.1"	"UT_24h.2"	"UT_24h.3"	"UT_24h.4"	"UT_24h.5"	"Veh_24h"	"Veh_24h.1"	"Veh_24h.2"	"Veh_24h.3"	"Veh_24h.4"	"Veh_24h.5"	"10uM_24h"	"10uM_24h.1"	"10uM_24h.2"	"10uM_24h.3"	"10uM_24h.4"	"10uM_24h.5"	"UT_48h"	"UT_48h.1"	"UT_48h.2"	"UT_48h.3"	"UT_48h.4"	"UT_48h.5"
"adenosine 3',5'-cyclic monophosphate (cAMP)"	4.81022579511825	5.05902163187976	5.10781687907379	5.02161924452368	5.03248982312784	5.1306585636251	5.23419068061821	4.95018954319718	4.73254654026421	4.84588526038297	4.68155779503768	4.66014421607889	4.87518284882547	4.75547085014008	4.87375061364737	4.66983734996128	NA	NA	4.97275808390354	4.74278010181068	4.98608168789661	4.93256507868273	4.37923297816767	4.69598047835182	5.47263798921322	5.48728405896043	5.03167501904602	4.87268642953523	5.02263041752795	4.86685421073512	4.82826021330151	NA	5.03422726077055	4.96040893492476	5.06124131238465	5.02686815087269	4.78876917737218	4.94582296661366	4.99488879536491	4.99817212193944	5.03143270326721	5.06814874097329	5.37799976666403	5.41254958127222	5.18359152960703	NA	5.12848327589393	5.16435583039399
"adenosine 5'-diphosphate (ADP)"	6.44147706978493	6.53698709675922	6.77084207428183	6.54891541278846	6.61023982240453	6.80070979416828	6.74582026308167	6.67084852869302	6.8502556233221	6.76894614129865	6.67248263866587	6.81915592413032	6.75110319449773	6.7518762332119	6.75613649641328	6.71018246207623	6.67815950538452	6.76131766955192	6.74234501623491	6.72042170343174	6.80207555752425	6.75145732835302	6.60142556679466	6.78013181510278	7.01632958818209	6.99105019513384	7.01959831829523	6.96416545211644	6.95976510627426	6.99043587190986	6.9080932265408	6.83675035073668	6.98142597969503	6.9613975988114	6.90738244267925	6.98261726404339	6.87392058331787	6.91236050901719	6.92540951314633	6.92672018025578	6.84608419497398	6.93727966681966	7.03609276173792	7.02544993699654	7.0129611285318	6.4145495370917	7.01538331398826	7.07333042730503
"adenosine 5'-diphosphoribose (ADP-ribose)"	4.61721009455743	4.77757180469141	4.96948580391038	4.71700440704055	4.92719578880326	5.0371514905277	4.69440335864212	5.02730067042816	5.08196625833303	4.91874308552741	4.97515137975378	5.15039104913845	4.83251529934283	5.18042696575303	5.04308313939038	4.94298473697231	5.0569505641392	5.09403766609213	4.82325246066024	5.05012444137257	5.09744473448892	4.75643070151694	4.80800154251409	5.12213720648675	4.94880404593281	5.21933823394568	5.2807035420371	5.08685435993478	5.10522055856257	5.30163975115806	4.77165361206153	5.10935239844348	5.31563242943105	4.90036712865647	5.20279063770402	5.28653505781119	4.96726709155979	5.05493463508391	5.18970361864895	4.80557561290271	5.20046744995016	5.12621910185566	5.28432694198231	5.33780057245444	5.42181608711583	4.58878695065918	5.3159241861025	5.54824319537736
"adenosine 5'-monophosphate (AMP)"	5.49196088686792	5.5545109650371	6.19200317308625	5.77578442217677	6.06247443132554	6.2267784833693	5.94865010015233	5.90322188390999	6.01766344415796	5.8824010054431	5.80324401325054	5.98647613435172	5.88247786159671	6.06760046901404	6.05120502065159	5.88842438268078	5.89577050523926	6.03689186725837	5.84236144636207	6.01822767573176	6.09173552499554	5.9298897521855	5.74490838430121	6.07065062097818	6.20509252684317	6.26829966282498	6.26285932446944	6.15917813899108	6.17403391799897	6.22732201180342	6.00674321764726	6.06618946462899	6.19047065017337	6.10069889924473	6.14187758569927	6.26695570121161	6.10960317984773	6.15956959929057	6.24214795023788	6.10735855437043	6.14549909432702	6.27601832170381	6.23910869809628	6.26618393578651	6.20312730042642	5.50235609746967	6.23712054729451	6.23830459457762
"AICA ribonucleotide"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.91698004732038	NA	5.32710134693064	4.85409339804673	NA	NA	NA	NA	NA	NA	5.15703042447317	5.09571667093458	5.61494464851972	4.72030817885113	5.13607657327787	5.32939584519009
"alanine"	7.00112709384107	7.28816267113669	6.98114894251805	6.92274999986731	NA	7.2004514092804	7.0687787328447	7.10335572209778	6.90303146186729	7.00260726226224	7.09811155352977	6.8128477398121	6.63364001850787	7.0317535003683	6.94266817502861	6.64346777782721	6.91297994836489	6.8883466623074	6.96984896569758	7.05432365828816	6.93012558627278	6.72760167994119	6.93741532422345	6.680578614006	7.08077521813253	7.1160084492212	6.99752604397727	7.13962054129974	7.2290310136277	7.20186181654566	6.87466309345914	6.91240620724982	7.14387637891868	6.8309666034066	7.15444162452885	6.93916718166285	6.97653260109989	6.85531940696239	6.94033112315994	6.73688510743833	6.86938146681902	7.00688114058323	7.03831787840886	7.06558053626495	7.2971543952178	6.58303126047869	7.08111648702011	7.23616346634844
"alanylleucine"	6.2261432049068	5.64733992979006	NA	5.20295668831605	NA	5.23238868942782	4.85425137192196	5.1419919110194	4.82425603762968	5.49300748953158	4.93816433893055	NA	NA	5.41846536396335	NA	5.59804818087169	5.4490508368478	4.54377014026961	5.91433046135828	4.83119766506939	6.50964976318396	NA	5.53589892542881	NA	5.06801136651914	4.62216219475669	NA	5.67141075979887	5.41610937832651	6.48878542589473	NA	NA	4.6627106231939	NA	5.09711842434465	5.08998631338485	4.69289096313731	5.29380656781653	5.96089535084344	5.01992179302977	5.91568786214357	NA	4.62779584102803	5.46715063476061	5.97081997154143	NA	4.94894084083004	NA
"allantoin"	5.88929329672531	6.33402688732347	5.97268085474329	5.97140621031346	6.10035641308307	6.07961460042531	6.07230836346846	5.98801374019075	6.09363282703197	6.09919498171041	6.13288505868931	6.10571110592852	6.16037457888898	6.01369989656479	5.99616216966753	6.11179463525743	6.00348250478637	6.03067054707062	6.12111021684907	5.9227405049727	5.9677720854724	6.06894502757915	6.21873606408991	6.01564430112397	6.34706486836885	6.24411203277918	6.23815729840439	6.31247376918619	6.21596969943195	6.21953134938833	6.16391477087892	6.14749484087458	6.24510507877608	6.31468002356871	6.34290941001245	6.2465054743043	6.1606461743495	6.17952277978439	6.138798931592	6.1653396051663	6.15625285781204	6.1176520480599	6.42855252048286	6.40811237256669	6.44591276959988	5.80168902939262	6.43510218389826	6.4712837880468
"alpha-ketoglutarate"	7.2345554977211	7.34388395002812	7.28811797814051	7.27861753117804	7.39217062823616	7.46936233339024	7.40053892187214	7.2716932243381	7.33970029924199	7.31979738051335	7.24944809665103	7.32720129264761	7.39191522336834	7.40198881800355	7.25033308591857	7.32822751257367	7.29342730727999	7.30119438843724	7.36195640358108	7.29126981291317	7.23231686102196	7.28677778266637	7.30346657534506	7.28704670000051	7.66502654126963	7.66030246480599	7.51832520450142	7.59549212136085	7.54851117551632	7.62400224164138	7.3291642942767	7.35071246499512	7.55008059439648	7.57238557079685	7.6662738084775	7.64883831074303	7.40005566341545	7.46233497569959	7.3659367236196	7.38697120683362	7.46275774420497	7.44163462862866	8.04845280450206	8.04792559544104	7.90229963403715	7.20075290761127	7.84938599579294	7.95976585906786
"arabitol/xylitol"	4.83704523055756	5.17807578667565	5.1409823025656	5.12418784412053	5.12073511666656	5.31637298262276	5.19667902301757	5.11305715616355	5.21070100144971	5.40163313624291	5.17195158502224	5.2246521729624	5.28877444443126	5.05806902740754	5.17669595486015	5.35487834077384	5.33210301466195	NA	5.19847288504627	5.28955550968811	5.36377175582678	5.25763298355271	5.24526337046533	5.10318432434224	5.33666582471856	5.39846084960822	NA	5.43199383813035	5.2242584664808	5.402282021702	5.16150875074007	NA	5.41455555622921	5.44035642128375	5.41937244457988	5.41581606334215	5.29816070897171	5.38787013240736	5.3217909933328	5.32770623107169	5.37390275644132	NA	5.48500552819788	5.54587466900786	5.55499523906506	4.71787013273775	5.46998245447026	5.59587193342136
"arabonate/xylonate"	5.41790991846989	5.55601649607982	5.46849059441495	5.60089016504893	5.51051954157356	NA	NA	NA	NA	5.50303716187427	5.36957205548785	NA	5.6884723257437	5.41548251022047	NA	NA	NA	5.32357383341198	5.55936072207275	NA	5.36232788062682	NA	NA	NA	5.58323165664012	NA	NA	5.90046162522466	5.29116231163955	NA	4.89530097077233	NA	NA	5.67927341294305	5.69721015663592	5.82852842845709	5.773159409425	5.48128493521298	NA	NA	5.98839082472807	5.53296956252896	NA	5.56193695413881	5.88857821003681	NA	5.54993219783404	5.44501228788796
"arachidonate (20:4n6)"	6.3053631941354	6.46880841266197	6.52914470926142	6.45687170687895	6.33262284442556	6.64473707663664	6.3958924418955	6.55796423373089	6.44190461452957	6.32531735322108	6.55295436689552	6.42157480842274	6.2393465355761	6.51120948154114	6.45836752044752	6.42075441275309	6.36579525183179	6.54378367451049	6.31826999325571	6.45848857713255	6.5250269163285	6.30845876151284	6.17218536419549	6.30614441484807	6.68335886143283	6.78524218411599	6.70469236015718	6.55787421209405	6.60628202501205	6.38138478320842	6.67899302104781	6.42307212139122	6.72551193014926	6.63348471606857	6.7331250104764	6.83956923335685	6.55657421171653	6.65019966480112	6.7298920288435	6.48161588173795	6.73457326553446	6.75377649514854	6.20741245164801	6.4265566403272	6.37831503183579	5.83289066854727	6.42822310239798	6.44502662800449
"arginine"	7.58386238574298	8.35883325716494	7.71178928345378	7.6447972217721	7.8594939007206	7.97500390272889	7.7926426111885	7.2753901424678	7.99471143798821	8.05818688407208	8.15210793401916	8.01024281601317	7.88366770257386	7.79216462021889	7.94177630129681	7.80850484288617	7.82731306964322	7.80321482647385	7.98030377216252	7.81884038798227	7.97872897986647	7.83780603594866	8.21800390182769	7.81334123988329	7.96725270537534	7.99735604389202	8.07371799851248	8.09821141712732	7.79363691617079	7.99023439840037	7.70436874218649	7.8323064331909	8.04998180201081	7.79747847221339	8.11160572611512	7.99378031992594	8.06206922167477	7.96492637552662	7.96873086459831	7.86465406618175	7.84110853345981	7.9653155531268	8.12909957236236	8.12017606687542	8.23222191942001	7.41944568974626	8.27084669053903	8.25645275994736
"argininosuccinate"	5.11382975274021	5.35637009520816	5.34219757899107	5.06859398097665	5.29295348435979	5.45880247207656	5.51696879100837	4.81192337402951	5.36621182945763	5.61330363966938	5.59486416124839	5.33412992021011	5.15117978567223	5.32652223978829	5.30769709324537	5.20581854819946	5.07030021210467	5.04218947637676	5.4495061684618	5.45065856889556	5.37415238578942	5.29554071164798	5.25749138000337	5.09982216076555	5.6682805921674	5.75892324140862	5.49666677888005	5.83415228653188	5.52135517667627	5.76481103865574	5.12479430968076	5.46104208271201	5.75708006335027	5.59279721069504	5.81302291866028	5.48934244082476	5.69683411196925	5.27064856255197	5.41358975583366	5.37046127463942	5.35585746369444	5.59476148867818	5.71061909589785	5.72692760639162	6.06553415436213	5.19923942060374	5.7770053740679	5.87473744854786
"asparagine"	7.40480899190746	7.71254609825349	7.52795618215113	7.41200131340722	7.62173634738821	7.67812247169154	7.56532540709906	7.40893238417091	7.51939038241077	7.5943282744562	7.64557450120131	7.55013120703058	7.36713252810997	7.51956376790028	7.57719697698337	7.34697697099399	7.47212247252662	7.48711234532101	7.56460059563725	7.55201777168954	7.56086871129983	7.49226520662368	7.55642659474842	7.40961910110228	7.60388855511291	7.61842659465771	7.51909508435134	7.71748563059003	7.58852295336511	7.6870152447327	7.40314273313979	7.49263178530625	7.66811865949118	7.50769302119855	7.68206229069168	7.49216873125826	7.56910341562416	7.34288349906928	7.59386595031586	7.4958321253014	7.48004381328114	7.61697684242626	7.55663007650984	7.56609350319702	7.7930684651619	7.26623000279695	7.66642849169672	7.82038415324917
"aspartate"	7.47590851841565	7.69995275966032	7.46159311884489	7.39816925564261	7.48180441850002	7.54044420349165	7.71292998360215	7.66365788947882	7.60291765722184	7.68564172294695	7.6875039194474	7.54742072804547	7.44815833052995	7.69913747073965	7.57664085250301	7.3495545325899	7.46238703556885	7.44883717583592	7.61234942977092	7.60150821725635	7.55181991783959	7.51070298959793	7.42056986554837	7.30754147600312	7.85392393757534	7.86877939544346	7.58748628576481	7.83272774198477	7.774618761183	7.82854724887765	7.62298789055203	7.70229998720661	7.78724544198168	7.67505886956999	7.80630041971226	7.5438759692706	7.61573282906881	7.3832306490524	7.60978255562639	7.53795774505499	7.45245611359078	7.54814462083477	7.53088040467724	7.53235245156392	7.82666447228216	7.17859051218134	7.63161083877868	7.76913697951282
"behenoyl sphingomyelin (d18:1/22:0)*"	6.04607705712675	5.61198550448417	5.90640616113247	5.91150384052263	5.817427854256	5.75641167746029	5.93312015894153	6.12560649361843	5.53737828283021	5.76269206490043	6.03660893651743	6.00318254639444	5.96284977745833	5.72854937342897	5.78756177446662	6.10314220067629	5.94577474835423	6.04976868454179	6.05464139383653	5.62701028610897	5.61012867882802	6.0030596587931	5.80837506876048	6.08564336607939	5.80359912584335	5.94759397933073	5.81584660891527	6.06274702237013	5.7003194301445	5.79298878399924	5.67825244021465	5.84214349616681	6.04412408124448	6.17629706586774	5.91685278985849	5.97845078228236	5.60736172030418	5.98326174170571	5.58790506361605	5.75809777341938	6.07690647220577	6.146464483545	6.01673800217165	6.23130491470948	5.81957749336439	5.38744677925756	6.02487053324618	6.13656393929986
"benzoate"	6.68691096745733	7.09667605636638	6.87911268872341	6.83103883139331	7.09745545690597	6.89154933231441	6.91384928301262	7.31408389190677	7.24576611325077	7.18431198125297	7.01780319518226	7.20872484529058	6.92444325297396	7.11987260476978	6.89712587922962	7.16387203990347	7.32186778760519	6.87110780466743	6.9431227828108	7.26204114065001	6.84250639448787	6.91085498924808	7.09896609142663	6.95084771411595	6.86411041982992	7.06708492293959	6.95555008167326	7.05287454625247	7.1025478216306	6.99168773343554	6.89402275949477	7.1664360050509	7.05870329217847	6.89546000646687	7.34228364485342	7.02918631145771	6.95295659179453	7.11016537578752	7.03358039494863	6.88063835339384	7.33635068622661	6.94178514071321	6.96964311194737	7.24628325129194	7.14073006725293	6.12027442797239	7.18089267133751	7.1138441548006
"beta-guanidinopropanoate"	5.51025404268787	5.80920270580471	5.7784066851708	5.57329523905807	5.73245246603491	5.99728151190148	5.97084505258248	5.75433074948685	5.90975227316582	6.07785135656305	6.03968769800511	5.74371197031297	5.91519768028853	5.95484045889929	5.9866118665671	5.92337874303604	5.79883495708725	5.84190668704662	6.02229719691863	5.99183189259945	5.90684931688243	5.89773482693702	5.85753813443101	5.95392777319643	6.12079036648449	6.1854968249499	6.15730018838599	6.13570497012673	5.9309617594242	6.18608659381068	5.72265859765566	5.90126537986566	6.17131419007704	5.99138602614013	6.21835061501022	6.15794488612817	6.0960461243693	6.03321419806179	6.03252165818704	5.85773343051515	6.04922073700221	6.11878569917308	6.26773571011934	6.25778005835146	6.33891027348173	5.46706915737145	6.32374202974988	6.30370805014113
"betaine"	7.03305662151378	7.33141786139594	6.96326749532667	7.1010752879237	7.16028763245743	7.18888850996311	7.38249360391253	7.18088631440218	7.21185813503993	7.21691751819992	7.24928075542273	7.1613412848147	7.14381298070669	7.20128711643436	7.25456257751738	7.05818827427378	7.16268971854187	7.19469459911722	7.1927786675565	7.26082659427728	7.22582588818139	7.06184196304663	NA	7.05665185827004	7.330551508092	7.30838980702313	6.94548532631979	7.34164234263034	7.28861743703156	7.37027543015844	7.12705170748095	7.14810366988067	7.32217875869056	7.27142778459038	7.35432103766621	7.24813331241614	7.33413535290655	7.17525002711651	7.29697614781736	7.17926797087198	NA	7.25572210487412	7.43208226463659	7.36750329519247	7.60621329072706	6.85746758925673	7.39414357271449	7.47800914461481
"biotin"	4.88368414276816	5.67886603962245	5.14837742953186	5.00014763502731	5.23544258951215	5.42580312593034	5.57265440065462	5.18894253837104	5.64988370926044	5.8831712290077	5.89436259174349	5.6091428070231	5.63340886224825	5.75594799384745	5.85880058165245	5.5646755310586	5.53758992854662	5.59575627972902	5.72511905679978	5.82054166589966	5.8168561702921	5.67307899358893	5.78005074783211	5.71116247692386	5.95030447740391	6.13172321601815	5.83933598281981	6.12829197438776	5.77176527741714	6.12702700731193	5.53390672215965	5.83953523723783	6.14576990531986	5.71381131530311	6.11820915400942	5.88536800582978	6.18929319416447	5.95968043249015	6.06622004152601	5.87486781450461	5.93106611706033	6.15525038493268	5.972142181076	6.06852425685673	6.33778840163949	5.31953285369601	6.09974312254549	6.12429876669013
"butyrylcarnitine"	6.0499874378821	6.3065753424887	6.35935066055983	6.144146240097	6.30377214167483	6.47364387165735	6.30585073589382	6.18223113708882	6.3065457553581	6.35937705030862	6.30848949930523	6.33866064370792	6.39665502994809	6.43034132613356	6.41834554731921	6.35079500111019	6.38678923050638	6.35877063058486	6.48633496607473	6.4311531607042	6.46531041341697	6.32096838128494	6.4029508900488	6.43991078915409	6.57389064936479	6.62663852161865	6.61218549535068	6.6076121986487	6.50130209782113	6.64541853557958	5.99895426376855	6.32109446426534	6.62943610452986	6.50338465260789	6.69721006942433	6.68700151278098	6.60777724666421	6.55086464804804	6.54108351598671	6.45201671934217	6.46255431577691	6.56957274989074	6.91858947177665	6.91916797679919	6.91675795354459	6.05825174021915	6.97360051526706	6.98609070141137
"C-glycosyltryptophan"	NA	4.91706942076523	4.78170512279696	4.65386828564505	4.78611939042787	5.06127525681587	4.9867896429478	4.62974589416728	4.73180626082802	5.14101996985953	5.08808645220905	NA	4.54524524674823	4.91869071735599	5.02447745789601	4.71241397399196	4.8396854033337	4.77117577156368	4.98338268920365	5.02507636604278	5.01708344730975	4.81926747835313	4.76947333295102	4.77428333275572	5.08573998494313	5.25050051011544	5.05742645327893	5.36211663872441	4.9199510358955	5.33434315282645	4.54071728801072	4.74378405186466	5.32429274651419	4.89006315135982	5.35430824550574	5.00918734953021	5.24427464618236	4.89443791393827	5.11672393874015	4.88088787314201	4.99913054128737	5.22681893027073	5.14613734188886	5.15127482835733	5.50641031611539	4.29574298109555	5.24745278267562	5.27860500110496
"cadaverine"	NA	NA	NA	NA	4.80426213557549	4.68893568517648	5.36703893815587	5.40906027810887	5.37878840864823	5.38125771534732	5.33415808900985	5.26496177721082	5.43052492707574	5.33758104634411	5.20400868043373	5.33792226184826	5.33792625108721	5.17230804790365	5.41716433980867	5.28169226716094	5.25801915850539	5.23773470529799	4.99864723952671	5.31934969577492	4.80109486007054	4.99724654877447	4.78805518519268	4.87775133125593	5.07349106507746	4.89284561648838	NA	4.78468859950142	NA	4.73798732633343	4.86617505797028	4.74635391852649	NA	4.76484089374241	4.72713442376049	NA	4.82679371015061	NA	NA	NA	4.55505815504387	NA	NA	4.75598151139507
