X5uM_10h X5uM_10h.1 X5uM_10h.2 X5uM_10h.3 X5uM_10h.4 X5uM_10h.5 UT_24h UT_24h.1 UT_24h.2 UT_24h.3 UT_24h.4 UT_24h.5 Veh_24h Veh_24h.1 Veh_24h.2 Veh_24h.3 Veh_24h.4 Veh_24h.5 X5uM_24h X5uM_24h.1 X5uM_24h.2 X5uM_24h.3 X5uM_24h.4 X5uM_24h.5 X10uM_24h X10uM_24h.1 X10uM_24h.2 X10uM_24h.3 X10uM_24h.4 X10uM_24h.5 UT_48h UT_48h.1 UT_48h.2 UT_48h.3 UT_48h.4 UT_48h.5 Veh_48h Veh_48h.1 Veh_48h.2 Veh_48h.3 Veh_48h.4 Veh_48h.5 X5uM_48h X5uM_48h.1 X5uM_48h.2 X5uM_48h.3 X5uM_48h.4 X5uM_48h.5 X10uM_48h X10uM_48h.1 X10uM_48h.2 X10uM_48h.3 X10uM_48h.4 X10uM_48h.5 Veh_72h Veh_72h.1 Veh_72h.2 Veh_72h.3 Veh_72h.4 Veh_72h.5
0.8225603 0.8330760 0.8273339 0.8190872 0.8252558 0.8216838 0.8332435 0.8358879 0.8250266 0.8358330 0.8302276 0.8355316 0.8194279 0.8240094 0.8331665 0.8252443 0.8373168 0.8225356 0.8236837 0.8201987 0.8175479 0.8149894 0.8091524 0.8180333 0.8217712 0.8145038 0.8179116 0.8121998 0.8153846 0.8209207 0.8260751 0.8243081 0.8407730 0.7878034 0.8271618 0.8368776 0.8308308 0.8355216 0.8257955 0.8100792 0.8343473 0.8321130 0.8035976 0.8047629 0.8069854 0.8092941 0.7976565 0.7962258 0.7869568 0.7853588 0.7697110 0.7833532 0.7827451 0.7848043 0.8347902 0.8235413 0.8394508 0.8257463 0.8295973 0.8408547
0.8084750 0.8182875 0.8146323 0.8057058 0.8065309 0.8065671 0.8247287 0.8310180 0.8172678 0.8357270 0.8197250 0.8372248 0.8080232 0.8217940 0.8334291 0.8086704 0.8384658 0.8231684 0.8258334 0.8190347 0.8230014 0.8132119 0.8197148 0.8208083 0.8401197 0.8246802 0.8311952 0.8193238 0.8242339 0.8351154 0.8230767 0.8317531 0.8482951 0.7977493 0.8361029 0.8311582 0.8279627 0.8390341 0.8345522 0.8134389 0.8372935 0.8379392 0.8397296 0.8295892 0.8277289 0.8397010 0.8220898 0.8281944 0.8408296 0.8335696 0.8259112 0.8174316 0.8331441 0.8269589 0.8413972 0.8286171 0.8559468 0.8348213 0.8394619 0.8556598
0.7340550 0.7314668 0.7336483 0.7329949 0.7302027 0.7337076 0.7498218 0.7523959 0.7544754 0.7488806 0.7459683 0.7527017 0.7362618 0.7389896 0.7546883 0.7464878 0.7512718 0.7520907 0.7508425 0.7506861 0.7488038 0.7458026 0.7479609 0.7483610 0.7518342 0.7526619 0.7510349 0.7481886 0.7497570 0.7537276 0.7646967 0.7659513 0.7656176 0.7205212 0.7645480 0.7675666 0.7592763 0.7593858 0.7678489 0.7460337 0.7611263 0.7642498 0.7526473 0.7472311 0.7523278 0.7459113 0.7459330 0.7452248 0.7386997 0.7391971 0.7398742 0.7351133 0.7330436 0.7294481 0.7659509 0.7697378 0.7750069 0.7734272 0.7760887 0.7717282
0.7676305 0.7654887 0.7661650 0.7662901 0.7645684 0.7663888 0.7794552 0.7797763 0.7795218 0.7800756 0.7775369 0.7802120 0.7700249 0.7695722 0.7817693 0.7762182 0.7824272 0.7805903 0.7782965 0.7795618 0.7779138 0.7717281 0.7784795 0.7767096 0.7820863 0.7837744 0.7815445 0.7805220 0.7820518 0.7820637 0.7935351 0.7928828 0.7973024 0.7387365 0.7943036 0.7957588 0.7853428 0.7863533 0.7959257 0.7729524 0.7946097 0.7977235 0.7879143 0.7836333 0.7876463 0.7834376 0.7855120 0.7840247 0.7848329 0.7805973 0.7849596 0.7808788 0.7768618 0.7752549 0.7954738 0.7947731 0.8043081 0.8038661 0.8075668 0.8034105
0.7380260 0.7433787 0.7295507 0.7307451 0.7377148 0.7454481 0.7987128 0.8154350 0.8048372 0.7991538 0.7943598 0.8155769 0.7432968 0.7564111 0.8207093 0.8112759 0.8184102 0.8252110 0.7529657 0.7634083 0.7706839 0.7621284 0.7666313 0.7787675 0.7445985 0.7552255 0.7493878 0.7455535 0.7615114 0.7613638 0.8237501 0.8257016 0.8161303 0.7559452 0.8097207 0.8318808 0.8115397 0.8144033 0.8260949 0.7933542 0.8137179 0.8319695 0.7936731 0.7875813 0.7875637 0.7807576 0.7822136 0.7870637 0.7589270 0.7638042 0.7589661 0.7439428 0.7559653 0.7498042 0.8150066 0.8167669 0.8310223 0.8196829 0.8379488 0.8392967
0.7091157 0.7107189 0.7047366 0.7076328 0.7082405 0.7097600 0.7293850 0.7308785 0.7301368 0.7288951 0.7301381 0.7299029 0.7132525 0.7122731 0.7335102 0.7265198 0.7346009 0.7336430 0.7240273 0.7292766 0.7246199 0.7166611 0.7214454 0.7210094 0.7267351 0.7289984 0.7252367 0.7224506 0.7259870 0.7237635 0.7500309 0.7484112 0.7519670 0.6755837 0.7500875 0.7499598 0.7384640 0.7400700 0.7475013 0.7166623 0.7468109 0.7512518 0.7338851 0.7291591 0.7340653 0.7297373 0.7320537 0.7289126 0.7277424 0.7265241 0.7251736 0.7233145 0.7177803 0.7170547 0.7479113 0.7470314 0.7572033 0.7581650 0.7620833 0.7621464
0.7247889 0.7236063 0.7156249 0.7135692 0.7000843 0.7156249 0.7324065 0.7377715 0.7437258 0.7404969 0.6965856 0.7416956 0.7285992 0.7285992 0.7371983 0.7070931 0.7370451 0.7323519 0.7346026 0.7246026 0.7157612 0.7096156 0.7130347 0.6785349 0.7406270 0.7314386 0.7410405 0.7157314 0.7329764 0.7262993 0.7237460 0.7303852 0.7569107 0.7365239 0.7365239 0.7343330 0.7351332 0.7309080 0.7413486 0.7071280 0.7238766 0.7535803 0.7198573 0.7355576 0.7160387 0.7441370 0.7276277 0.7247187 0.7365008 0.7286753 0.7165456 0.7094982 0.7414397 0.7196407 0.7579671 0.7185381 0.7616648 0.7491855 0.7419415 0.7538098
0.7717678 0.7610339 0.7611537 0.7722663 0.7648788 0.7782744 0.7501135 0.7674860 0.7628293 0.7661324 0.7282264 0.7643273 0.7562765 0.7704300 0.7500410 0.7762225 0.7592674 0.7731400 0.7644311 0.7748898 0.7684795 0.7662199 0.7617716 0.7718509 0.7529618 0.7777164 0.7560702 0.7605476 0.7795000 0.7901977 0.7881511 0.8068639 0.7697552 0.7041670 0.7869555 0.8078318 0.7915296 0.7931762 0.7854033 0.7749105 0.7707546 0.7999512 0.7870980 0.7942554 0.7739881 0.7890117 0.7615502 0.7920332 0.7666621 0.7891203 0.7708543 0.7655601 0.7614728 0.7673935 0.8005792 0.8117507 0.7985654 0.8002783 0.8102403 0.8130062
0.6774203 0.6973772 0.6829312 0.6549488 0.6774203 0.6733326 0.7029314 0.6915924 0.6526224 0.6993150 0.6896576 0.7010188 0.6914453 0.6914453 0.7007081 0.6930558 0.7062969 0.6645450 0.6877269 0.6659815 0.6659815 0.6382752 0.6684922 0.6680007 0.6947123 0.6843785 0.6860815 0.6843785 0.6694130 0.6869177 0.6990021 0.6814011 0.7277015 0.6990397 0.6810228 0.7043495 0.6805980 0.6907205 0.6958297 0.6918411 0.6966333 0.6952201 0.6982693 0.6984995 0.6718272 0.6840623 0.6930178 0.6871048 0.6863892 0.6827519 0.6812700 0.6854176 0.6892453 0.6873813 0.7224881 0.6799480 0.7356260 0.7108029 0.7282549 0.7276568
0.7515351 0.7679227 0.7626890 0.7464511 0.7465986 0.7432557 0.7723621 0.7768612 0.7577188 0.7751301 0.7516220 0.7721302 0.7394185 0.7575245 0.7726629 0.7485872 0.7786630 0.7621362 0.7715301 0.7630034 0.7576832 0.7524255 0.7492107 0.7557431 0.7819277 0.7665166 0.7725586 0.7653854 0.7631662 0.7786941 0.7834449 0.7840135 0.7916065 0.7171715 0.7837815 0.7878210 0.7759440 0.7811458 0.7848058 0.7568673 0.7803966 0.7744004 0.7909674 0.7898645 0.7715085 0.7884665 0.7746695 0.7783451 0.7907167 0.7858524 0.7775997 0.7725111 0.7821065 0.7776496 0.8001480 0.7811381 0.8097232 0.7954450 0.8068441 0.8091011
0.8195482 0.8320736 0.8281786 0.8226593 0.8216140 0.8282943 0.8335641 0.8351225 0.8342553 0.8331046 0.8309619 0.8357810 0.8135562 0.8345683 0.8385486 0.8285442 0.8405026 0.8347840 0.8307923 0.8357157 0.8309134 0.8240807 0.8219992 0.8284091 0.8302211 0.8290858 0.8310503 0.8194713 0.8292317 0.8332300 0.8323722 0.8452405 0.8422108 0.8062264 0.8433957 0.8398548 0.8366219 0.8442715 0.8364875 0.8262484 0.8347333 0.8369944 0.8397577 0.8438054 0.8363488 0.8395383 0.8369409 0.8325117 0.8380318 0.8444644 0.8286127 0.8276489 0.8378050 0.8310140 0.8511412 0.8552621 0.8488256 0.8476345 0.8582737 0.8507424
0.8305382 0.8303315 0.8280977 0.8298947 0.8271391 0.8282507 0.8409653 0.8393736 0.8373658 0.8404756 0.8399561 0.8395147 0.8309907 0.8302077 0.8378253 0.8378576 0.8381175 0.8386653 0.8358450 0.8343885 0.8343239 0.8342935 0.8320872 0.8319278 0.8342953 0.8346622 0.8331866 0.8315879 0.8342040 0.8297019 0.8488381 0.8497929 0.8471189 0.8104341 0.8473353 0.8474162 0.8424104 0.8441702 0.8466143 0.8317551 0.8474489 0.8494357 0.8407735 0.8391161 0.8403449 0.8367895 0.8380081 0.8370130 0.8356991 0.8361203 0.8328259 0.8328771 0.8282694 0.8263375 0.8507786 0.8485233 0.8531371 0.8546336 0.8549618 0.8552602
0.7456101 0.7203611 0.7433681 0.7511176 0.7495260 0.7397845 0.7491745 0.7458441 0.7742733 0.7803524 0.7496913 0.7633570 0.7532715 0.7460188 0.7754993 0.7722846 0.7707233 0.7760563 0.7611598 0.7578821 0.7579117 0.7464284 0.7583066 0.7556639 0.7686279 0.7655091 0.7593767 0.7686978 0.7635340 0.7693194 0.7940686 0.7852683 0.8028461 0.7386315 0.7933088 0.8090262 0.7715646 0.7611777 0.7976720 0.7674474 0.7883944 0.8025416 0.7791966 0.7727143 0.7747153 0.7776070 0.7753873 0.7723244 0.7769204 0.7601685 0.7690672 0.7648876 0.7579339 0.7601208 0.7894696 0.7763313 0.8215373 0.8186268 0.8075924 0.8156941
0.6555432 0.6461397 0.6588498 0.6318268 0.6394134 0.6444869 0.7024494 0.7081046 0.6652973 0.6926084 0.6805967 0.7076058 0.6305301 0.6747985 0.6889720 0.6690208 0.7038412 0.6781686 0.6786033 0.6660206 0.6719424 0.6672368 0.6700237 0.6661816 0.7028890 0.6702273 0.6819585 0.6591548 0.6813602 0.6970961 0.7102036 0.7063612 0.7141418 0.6143217 0.6858960 0.7060533 0.6941035 0.7018597 0.6850990 0.6774129 0.7005617 0.7038596 0.7018048 0.7161795 0.6996558 0.7083389 0.6913887 0.6961903 0.7126722 0.6931513 0.6751030 0.6896591 0.7092485 0.6980960 0.7671899 0.7017944 0.7320529 0.7228335 0.6937443 0.7375833
0.6826574 0.7131811 0.7067518 0.6823556 0.6941555 0.7007278 0.7127820 0.7236843 0.6910942 0.7210700 0.6871143 0.7224442 0.6714429 0.7089748 0.7216550 0.6930733 0.7250552 0.6864366 0.7289096 0.7234045 0.7129876 0.7075964 0.6966042 0.7042311 0.7448696 0.7110933 0.7337993 0.7109106 0.7188348 0.7404049 0.7054066 0.7129643 0.7381842 0.6532618 0.7138192 0.7277233 0.7224153 0.7250500 0.7158252 0.6960039 0.7135074 0.7214158 0.7388409 0.7316270 0.7184553 0.7420789 0.7269505 0.7290904 0.7474034 0.7450910 0.7150464 0.7131001 0.7335209 0.7259548 0.7323131 0.7011278 0.7481158 0.7360283 0.7318507 0.7440045
0.7195355 0.7432994 0.7404707 0.7177034 0.7150056 0.7340198 0.7644564 0.7614055 0.7190149 0.7606437 0.7517721 0.7634120 0.7332396 0.7494926 0.7647440 0.7436063 0.7645790 0.7434950 0.7579950 0.7471657 0.7391373 0.7404026 0.7247741 0.7370009 0.7634912 0.7331848 0.7587891 0.7397868 0.7462718 0.7605970 0.7502431 0.7508789 0.7785132 0.7152115 0.7497452 0.7603929 0.7654842 0.7694737 0.7623957 0.7457770 0.7565398 0.7574527 0.7619217 0.7577048 0.7488889 0.7633277 0.7475193 0.7482982 0.7580317 0.7489237 0.7432555 0.7413428 0.7468806 0.7434952 0.7754959 0.7267621 0.7802310 0.7581224 0.7704269 0.7805377
0.9636093 0.9637801 0.9674597 0.9646418 0.9648691 0.9661608 0.9697933 0.9635625 0.9601673 0.9646759 0.9575889 0.9710397 0.9596492 0.9365620 0.9654059 0.9681927 0.9660494 0.9646659 0.9647819 0.9689310 0.9678564 0.9733967 0.9638251 0.9764121 0.9608081 0.9662071 0.9727926 0.9637122 0.9724290 0.9612542 0.9685615 0.9661285 0.9800540 0.9641419 0.9629216 0.9670861 0.9649036 0.9566469 0.9717255 0.9671648 0.9673791 0.9675325 0.9755114 0.9654851 0.9741637 0.9691874 0.9702151 0.9659577 0.9598252 0.9744934 0.9737284 0.9653126 0.9620431 0.9712882 0.9660793 0.9675298 0.9685426 0.9765241 0.9773451 0.9685917
0.7927776 0.8074276 0.7832703 0.7871270 0.7911594 0.7910694 0.7824611 0.7801930 0.7571261 0.7545027 0.7758237 0.7666534 0.7591098 0.7468814 0.7489355 0.7543822 0.7502704 0.7501617 0.7788627 0.7875381 0.7873867 0.7867165 0.7885259 0.7862438 0.7836555 0.7891843 0.7807419 0.7904295 0.7997648 0.7941976 0.7681441 0.7712114 0.7374145 0.7529855 0.7445323 0.7424865 0.7423076 0.7403577 0.7400159 0.7178434 0.7352614 0.7452120 0.7569620 0.7625857 0.7640428 0.7489443 0.7620006 0.7616156 0.7618109 0.7648458 0.7708091 0.7630942 0.7572603 0.7584115 0.7409355 0.7425100 0.7422846 0.7451360 0.7403508 0.7358633
0.6903697 0.6996106 0.7157547 0.6957226 0.6965015 0.6992746 0.6927651 0.7250951 0.6959155 0.7277344 0.7014660 0.7228873 0.7077190 0.7077190 0.7148582 0.6933092 0.7276545 0.6940823 0.7142746 0.7027999 0.6978281 0.6890131 0.6932057 0.7021358 0.7215877 0.6995213 0.7144726 0.6483407 0.7042709 0.7325435 0.7091124 0.7165960 0.7307256 0.6733527 0.7067666 0.7299472 0.7136208 0.7177326 0.7011972 0.6964411 0.7061753 0.7122603 0.7392928 0.7275409 0.7061119 0.7328606 0.7266289 0.7266289 0.7362505 0.7323121 0.7077333 0.7275678 0.7333767 0.7275678 0.7399748 0.7163174 0.7610547 0.7366657 0.7414626 0.7653495
0.7831218 0.7883160 0.7942483 0.7835055 0.7876426 0.7890309 0.8163045 0.8183906 0.8079812 0.8270503 0.8081741 0.8197266 0.8005111 0.8132391 0.8220800 0.8091855 0.8252282 0.8064565 0.8170183 0.8084461 0.7972463 0.7960476 0.7942557 0.7990634 0.8220254 0.8014961 0.8159651 0.8048751 0.8050533 0.8133096 0.8189014 0.8239094 0.8497130 0.8037992 0.8380702 0.8460603 0.8381727 0.8389522 0.8252011 0.8127925 0.8363992 0.8346747 0.8305957 0.8248885 0.8168136 0.8300799 0.8237917 0.8195408 0.8233948 0.8189345 0.8170346 0.8150097 0.8189479 0.8182841 0.8590179 0.8429064 0.8681432 0.8526391 0.8575603 0.8645270
0.7227232 0.7205673 0.6837849 0.7061621 0.7222564 0.7237941 0.7900035 0.7854427 0.7774060 0.7830052 0.7832920 0.7778764 0.7444995 0.7419263 0.7963129 0.7969882 0.7911649 0.7940641 0.7420987 0.7492237 0.7538358 0.7478679 0.7630964 0.7582459 0.7385579 0.7391921 0.7359537 0.7314745 0.7464763 0.7396386 0.7998374 0.7840926 0.8003912 0.7605777 0.7911333 0.7952320 0.7786459 0.7825236 0.7936353 0.7866519 0.8019301 0.7951825 0.7697022 0.7576916 0.7578681 0.7479307 0.7596203 0.7485605 0.7438863 0.7330746 0.7249348 0.7185048 0.7140177 0.7107090 0.7951557 0.7577134 0.8029221 0.8108846 0.8141351 0.8064847
0.7831870 0.7745697 0.7673142 0.7794752 0.7686698 0.7691913 0.8057247 0.8030796 0.7988856 0.8061787 0.7989206 0.8007709 0.7813322 0.7846799 0.8008806 0.8032787 0.8094106 0.8052538 0.7975656 0.8012570 0.7886949 0.7905062 0.7930083 0.7915238 0.7949713 0.8005114 0.7921126 0.7926316 0.7932825 0.7900315 0.8313055 0.8309902 0.8295756 0.7874626 0.8282069 0.8317429 0.8221190 0.8220369 0.8299747 0.8108695 0.8300829 0.8310798 0.8190196 0.8111811 0.8135656 0.8148399 0.8113152 0.8094234 0.8039630 0.8007158 0.7973770 0.7985828 0.7930021 0.7920473 0.8376132 0.8337544 0.8346141 0.8439527 0.8407144 0.8363508
0.9027267 0.9028259 0.9055830 0.9046306 0.9034444 0.9036887 0.9096363 0.9018007 0.8996856 0.9050559 0.8934611 0.9054070 0.8996432 0.8711714 0.9051337 0.9101650 0.9054384 0.9066909 0.9035144 0.9078319 0.9096495 0.9140294 0.9066444 0.9087925 0.9018668 0.9083339 0.8997086 0.9050925 0.9020676 0.9017997 0.9087523 0.9082336 0.9161158 0.9060077 0.9024675 0.9118423 0.9059179 0.8979145 0.9118626 0.9100170 0.9073447 0.9081942 0.9075727 0.9072608 0.9041795 0.8945874 0.8966419 0.9080928 0.9010046 0.9048613 0.9014776 0.8891805 0.9022969 0.9136495 0.9063037 0.9064578 0.9102225 0.9167181 0.9093223 0.9112308
0.7514538 0.7718157 0.7439093 0.7377809 0.7488219 0.7499810 0.7457603 0.7368472 0.7060244 0.7119315 0.7392828 0.7333951 0.7125449 0.7027378 0.7021041 0.7099865 0.7127759 0.7101034 0.7349967 0.7368607 0.7438739 0.7468458 0.7371900 0.7438471 0.7323330 0.7382978 0.7341219 0.7416393 0.7490653 0.7444507 0.7214903 0.7279679 0.6926039 0.7082378 0.7082378 0.6895556 0.6800088 0.6879321 0.6800088 0.6618512 0.6893040 0.6804003 0.6921195 0.6965347 0.6962687 0.6952188 0.7013084 0.6845108 0.6993803 0.6997411 0.7025651 0.7005109 0.7020199 0.7078459 0.6888313 0.6900636 0.6925971 0.6942109 0.6727952 0.6668041
0.7750435 0.7717909 0.7641656 0.7722078 0.7763959 0.7792253 0.7593639 0.7701590 0.7737407 0.7784620 0.7611505 0.7688558 0.7689361 0.7710121 0.7645232 0.7843329 0.7634539 0.7721014 0.7696078 0.7758882 0.7712145 0.7729100 0.7653542 0.7717921 0.7494046 0.7689360 0.7523764 0.7638699 0.7737394 0.7719793 0.7761416 0.7966649 0.7603634 0.7256331 0.7776646 0.7863920 0.7853205 0.7863114 0.7785717 0.7692766 0.7720934 0.7893677 0.7730801 0.7815817 0.7701072 0.7723741 0.7520934 0.7719397 0.7540971 0.7674177 0.7516046 0.7540301 0.7478490 0.7457204 0.7846031 0.7918583 0.7678345 0.7845436 0.7909948 0.7902213
0.8701148 0.8642161 0.8641040 0.8693362 0.8689925 0.8711578 0.8603510 0.8664624 0.8712782 0.8766884 0.8645853 0.8690478 0.8668991 0.8676437 0.8688514 0.8806955 0.8640721 0.8715550 0.8695902 0.8742279 0.8727245 0.8742392 0.8691747 0.8731952 0.8597682 0.8705832 0.8628553 0.8707117 0.8763307 0.8764876 0.8751374 0.8894293 0.8675522 0.8333360 0.8813903 0.8834715 0.8783531 0.8807311 0.8796475 0.8684845 0.8735771 0.8867960 0.8745193 0.8801253 0.8697329 0.8735277 0.8642240 0.8772544 0.8630673 0.8703921 0.8640215 0.8613197 0.8613771 0.8577677 0.8819400 0.8865815 0.8790194 0.8853595 0.8923161 0.8927324
0.7867630 0.8063443 0.7784565 0.7822687 0.7884365 0.7890535 0.7843903 0.7818147 0.7563372 0.7626794 0.7825098 0.7698951 0.7625136 0.7515658 0.7525542 0.7561180 0.7579835 0.7582774 0.7759531 0.7822859 0.7863378 0.7852970 0.7838999 0.7808539 0.7786439 0.7825348 0.7746293 0.7847739 0.7915414 0.7879633 0.7868582 0.7884512 0.7593408 0.7187961 0.7694858 0.7647789 0.7534081 0.7573834 0.7617477 0.7455918 0.7586545 0.7661728 0.7688706 0.7634441 0.7680068 0.7548113 0.7614838 0.7641635 0.7597155 0.7632954 0.7611082 0.7611533 0.7577385 0.7559039 0.7695661 0.7648294 0.7762162 0.7804337 0.7729058 0.7706353
0.9011991 0.9182764 0.9168482 0.9002785 0.9099679 0.9103601 0.9183642 0.9215127 0.9084626 0.9212184 0.9105665 0.9203259 0.9109919 0.9123027 0.9213491 0.9062128 0.9242865 0.9064653 0.9250284 0.9140986 0.9109808 0.9154174 0.9118307 0.9122355 0.9282735 0.9141315 0.9246933 0.9145785 0.9186533 0.9275310 0.9044833 0.9099087 0.9237893 0.8751464 0.9054890 0.9129009 0.9185996 0.9201409 0.9103305 0.9024686 0.9139481 0.9090088 0.9236900 0.9223050 0.9106531 0.9221560 0.9126312 0.9099697 0.9206690 0.9191986 0.9058754 0.9080870 0.9162240 0.9168219 0.9177357 0.8978568 0.9177464 0.9108985 0.9055866 0.9182073
0.7765539 0.7641383 0.7831918 0.7911084 0.7984475 0.7719460 0.7896006 0.7816512 0.7958719 0.7925669 0.7797883 0.7808984 0.7800254 0.7717120 0.7865716 0.7764836 0.7944924 0.7758804 0.7824354 0.7764638 0.7609284 0.7736475 0.7699188 0.7605813 0.7887200 0.7813150 0.7761872 0.7780388 0.7845994 0.7712724 0.7968513 0.7940489 0.7963501 0.7513877 0.7995017 0.7955794 0.7865363 0.7851700 0.7900285 0.7716565 0.7946010 0.7914251 0.7812774 0.7769042 0.7703536 0.7782194 0.7962890 0.7736247 0.7858546 0.7786286 0.7931131 0.7818616 0.7729865 0.7720626 0.7847690 0.7758200 0.7991568 0.7955882 0.7952640 0.7960719
0.6975773 0.6863660 0.7215599 0.7188525 0.7277708 0.7124147 0.7096118 0.6934910 0.7254023 0.7141430 0.6949159 0.6921804 0.6954858 0.6829899 0.7083601 0.6981914 0.7199914 0.7083438 0.7135967 0.7137921 0.7049656 0.6944359 0.6990435 0.7004159 0.7212913 0.7177923 0.7191468 0.7155473 0.7218174 0.7128484 0.7165420 0.7084183 0.7230740 0.6222948 0.7325838 0.7227654 0.7116287 0.7059484 0.7093702 0.6773221 0.7268812 0.7196073 0.7174929 0.7166587 0.7225069 0.7122114 0.7372615 0.7189272 0.7296869 0.7205539 0.7319854 0.7261225 0.7159364 0.7119767 0.7192294 0.7109609 0.7268024 0.7261425 0.7335040 0.7265526
0.6594686 0.6549437 0.6496469 0.6647652 0.6629000 0.6613145 0.6640453 0.6641938 0.6568652 0.6664811 0.6715958 0.6609478 0.6601117 0.6616714 0.6617783 0.6703157 0.6591707 0.6657943 0.6676817 0.6768858 0.6732799 0.6565023 0.6681239 0.6572474 0.6867376 0.6659573 0.6723788 0.6612460 0.6742614 0.6613776 0.6618765 0.6456879 0.6768338 0.6649876 0.6641313 0.6756782 0.6647662 0.6687877 0.6528733 0.6537328 0.6806132 0.6628990 0.6738354 0.6827674 0.6789500 0.6621497 0.6894419 0.6789235 0.6705444 0.6681025 0.6690034 0.6696927 0.6888308 0.6659658 0.6715593 0.6687544 0.6831403 0.6751951 0.6869750 0.6794155
0.7489816 0.7484703 0.7535383 0.7538400 0.7548900 0.7567347 0.7710285 0.7710270 0.7697183 0.7708231 0.7707217 0.7701780 0.7678612 0.7652876 0.7732782 0.7715571 0.7740570 0.7730286 0.7777757 0.7785503 0.7784270 0.7741253 0.7700255 0.7700264 0.7777875 0.7805941 0.7799182 0.7792255 0.7755648 0.7750060 0.7875390 0.7871763 0.7924971 0.7391013 0.7904460 0.7908767 0.7872188 0.7882883 0.7908461 0.7680738 0.7896912 0.7900493 0.7954619 0.7935408 0.7964573 0.7950151 0.7931810 0.7910803 0.7919561 0.7899161 0.7931938 0.7914741 0.7824495 0.7825738 0.7942098 0.7936655 0.7956572 0.7952504 0.7990037 0.7965308
0.8460102 0.8512120 0.8535973 0.8372482 0.8405325 0.8430818 0.8612912 0.8622296 0.8635263 0.8676139 0.8566855 0.8658983 0.8435815 0.8502220 0.8649368 0.8470761 0.8669655 0.8581928 0.8573865 0.8505624 0.8508767 0.8457984 0.8476476 0.8454288 0.8622144 0.8542316 0.8591961 0.8478049 0.8521661 0.8614784 0.8664190 0.8661838 0.8752025 0.8224541 0.8690673 0.8738575 0.8600148 0.8620835 0.8558191 0.8368522 0.8611029 0.8607310 0.8589120 0.8551691 0.8498753 0.8613641 0.8541667 0.8548737 0.8580219 0.8538705 0.8536843 0.8443595 0.8573524 0.8538053 0.8751305 0.8656372 0.8846347 0.8647126 0.8801788 0.8813002
0.9322189 0.9332063 0.9307560 0.9297675 0.9315394 0.9314213 0.9331393 0.9317237 0.9310462 0.9304394 0.9335236 0.9324927 0.9338951 0.9312419 0.9306774 0.9286195 0.9306005 0.9314206 0.9314508 0.9326960 0.9328170 0.9307494 0.9311563 0.9319870 0.9311905 0.9313080 0.9329788 0.9328858 0.9301781 0.9298004 0.9315873 0.9296783 0.9327603 0.9132374 0.9314203 0.9318037 0.9305622 0.9311520 0.9326071 0.9258979 0.9327741 0.9323717 0.9303697 0.9304758 0.9336227 0.9320586 0.9314367 0.9297941 0.9322201 0.9304789 0.9323181 0.9330583 0.9307647 0.9329507 0.9311532 0.9279312 0.9289922 0.9290114 0.9308620 0.9288682
0.7229398 0.6836611 0.7228294 0.7278313 0.7152892 0.7128670 0.7272834 0.7325980 0.7382313 0.7414968 0.7042227 0.7080950 0.7306352 0.7289668 0.7427447 0.7457573 0.7554811 0.7530687 0.7332878 0.7285245 0.7208180 0.7164409 0.7200804 0.7149414 0.7196105 0.7315781 0.7203641 0.7251003 0.7315346 0.7269013 0.7493512 0.7583820 0.7680227 0.6953626 0.7614581 0.7611378 0.7449921 0.7338816 0.7489068 0.7105137 0.7591317 0.7590438 0.7389642 0.7308984 0.7366632 0.7358347 0.7397616 0.7354002 0.7257929 0.7212812 0.7207514 0.7162043 0.7248732 0.7164773 0.7523896 0.7468002 0.7783937 0.7802439 0.7872924 0.7821466
0.7956769 0.8009962 0.8015977 0.8001316 0.8038775 0.8029148 0.8092004 0.8067949 0.8106135 0.8096415 0.8107772 0.8105153 0.8084664 0.8067142 0.8099415 0.8083106 0.8115423 0.8135255 0.8166260 0.8165031 0.8160351 0.8138179 0.8171628 0.8164699 0.8244345 0.8270142 0.8294353 0.8255706 0.8263390 0.8261730 0.7986538 0.7993645 0.8024445 0.7685511 0.7990536 0.8030596 0.8076471 0.8065945 0.8047609 0.7895743 0.8011382 0.7988060 0.7978407 0.8021519 0.7992797 0.8009481 0.7996330 0.7991205 0.8038131 0.8034683 0.8099080 0.8079743 0.8007177 0.8024080 0.7880200 0.7877895 0.7760483 0.7786083 0.7817657 0.7869154
0.7877616 0.7882182 0.7387742 0.8066698 0.7904983 0.7566545 0.7991155 0.8360718 0.8231440 0.7714354 0.7876898 0.7760959 0.7921264 0.7639748 0.7688058 0.7842357 0.7945048 0.7518601 0.7842924 0.8045725 0.8079367 0.8032740 0.8084272 0.7996422 0.8062793 0.7751506 0.7776201 0.7728008 0.7850641 0.8089977 0.8042556 0.8006026 0.8080799 0.7881290 0.7953110 0.7923259 0.8181622 0.7852076 0.7996795 0.8285379 0.8426573 0.7985926 0.8229043 0.8311976 0.7727939 0.8091520 0.8168673 0.8305087 0.8157703 0.7996112 0.8092074 0.7918793 0.7979742 0.7881205 0.7990537 0.7775981 0.8230431 0.8207726 0.8327408 0.7712966
